rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cardiac Ventricle Morphogenesis (GO:0003208),0.0008067730463282587,10.613319011815252,75.59302673955138,GSK3A;TPM1;PKP2;SOX4,0.35377160900726984,0,0,157,neg,GO_Biological_Process_2023
2,Regulation Of Superoxide Metabolic Process (GO:0090322),0.0009754681839454337,66.65656565656566,462.10284137848555,DHFR;FBLN5,0.35377160900726984,0,0,157,neg,GO_Biological_Process_2023
3,Elastic Fiber Assembly (GO:0048251),0.0014535707837741265,49.98989898989899,326.6206097208578,MYH11;FBLN5,0.35377160900726984,0,0,157,neg,GO_Biological_Process_2023
