rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Galactose metabolism,0.0036027345500000223,10.753444525018129,60.49954695168429,GAA;HKDC1;GLA,0.5259992443000032,0,0,214,pos,KEGG_2021_Human
2,Vitamin digestion and absorption,0.023768932446959146,9.080808080808081,33.956554984338226,SCARB1;PLB1,0.8975703928067157,0,0,214,pos,KEGG_2021_Human
3,alpha-Linolenic acid metabolism,0.02566829332016634,8.685551163812033,31.810820468950148,PLA2G4C;PLB1,0.8975703928067157,0,0,214,pos,KEGG_2021_Human
