rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,"Negative Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)",1.9269523068842994e-05,100.49238578680203,1091.0444080855816,LGALS9;LGALS9C;LGALS9B,0.021928717252343327,0,0,214,pos,GO_Biological_Process_2023
2,"Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)",7.91555905106562e-05,50.23857868020305,474.45791686900793,LGALS9;LGALS9C;LGALS9B,0.030026354000375583,0,0,214,pos,GO_Biological_Process_2023
3,Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642),7.91555905106562e-05,50.23857868020305,474.45791686900793,LGALS9;LGALS9C;LGALS9B,0.030026354000375583,0,0,214,pos,GO_Biological_Process_2023
