rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,0.005094587706793724,9.407360406091371,49.666879272481374,BLM;RMI2;HUS1,0.6285298489597394,0,0,214,pos,Reactome_2022
2,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,0.005960437831234491,8.853090474768587,45.35094165112317,BLM;RMI2;HUS1,0.6285298489597394,0,0,214,pos,Reactome_2022
3,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,0.0074150224240263525,8.134037590890383,39.89133172446582,BLM;RMI2;HUS1,0.6285298489597394,0,0,214,pos,Reactome_2022
