rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,TGF-beta Signaling,0.016816102196470534,5.896984174380412,24.09164757699128,TJP1;NOG;ID3,0.6726440878588213,0,0,227,pos,MSigDB_Hallmark_2020
2,Notch Signaling,0.04055549332201731,6.656565656565657,21.334852328849312,FZD1;HES1,0.8111098664403461,0,0,227,pos,MSigDB_Hallmark_2020
3,Wnt-beta Catenin Signaling,0.06601160795023121,4.98989898989899,13.562169587343401,FZD1;AXIN2,0.8639514793856478,0,0,227,pos,MSigDB_Hallmark_2020
