rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,0.0014960628556399183,5.203013481363997,33.84517804978016,IFITM1;HLA-C;CLEC4G;LILRA4;NECTIN2;MICB,0.6941731650169221,0,0,153,pos,Reactome_2022
2,Interferon Alpha/Beta Signaling R-HSA-909733,0.005877786338127073,5.921968787515006,30.41863718634327,IFITM1;HLA-C;GBP2;IRF9,0.8102053037900426,0,0,153,pos,Reactome_2022
3,Protein-protein Interactions At Synapses R-HSA-6794362,0.01178108546087795,4.790087463556851,21.274023659747563,PPFIBP2;HOMER2;EPB41L3;DLGAP3,0.8102053037900426,0,0,153,pos,Reactome_2022
