rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,library,direction
1,Pentose phosphate pathway,1.105992394212401e-05,20.28205128205128,231.46246946256952,G6PD;TALDO1;PGD;ALDOA;TKT,0.002189864940540554,0,0,KEGG_2021_Human,neg
2,Osteoclast differentiation,4.216695472231571e-05,6.891106442577031,69.42013600490316,SPI1;TYROBP;NCF2;NCF4;LILRB3;OSCAR;LILRA5;MAPK3,0.004174528517509255,0,0,KEGG_2021_Human,neg
3,Chemokine signaling pathway,0.0001398199449629582,5.051154407347009,44.82977865028632,HCK;CXCR1;GNB2;GRK6;RAC2;WAS;ARRB2;PF4V1;MAPK3,0.009228116367555241,0,0,KEGG_2021_Human,neg
4,Fc epsilon RI signaling pathway,0.0005949605404203094,8.032967032967033,59.66097044986614,MAP2K3;FCER1G;ALOX5AP;RAC2;MAPK3,0.02872503807859358,0,0,KEGG_2021_Human,neg
5,Adherens junction,0.0007253797494594338,7.666666666666667,55.42091690043706,ACTN1;RAC2;WAS;NECTIN2;MAPK3,0.02872503807859358,0,0,KEGG_2021_Human,neg
6,Yersinia infection,0.0025798129561998015,4.643660974266153,27.67639763160527,MAP2K3;RPS6KA1;RAC2;RHOG;WAS;MAPK3,0.08243258369846676,0,0,KEGG_2021_Human,neg
7,Fc gamma R-mediated phagocytosis,0.0029142832620670067,5.492753623188406,32.067417227721045,VASP;HCK;RAC2;WAS;MAPK3,0.08243258369846676,0,0,KEGG_2021_Human,neg
8,Phagosome,0.004304245386188272,4.163395000706115,22.682814812779835,ATP6V0E1;TUBB2A;NCF2;NCF4;ATP6V0D1;TUBA4A,0.10653007330815974,0,0,KEGG_2021_Human,neg
9,Renal cell carcinoma,0.005054747990012165,6.196232339089482,32.76212791134876,EGLN2;TFE3;ELOB;MAPK3,0.10728788096222083,0,0,KEGG_2021_Human,neg
10,Leukocyte transendothelial migration,0.005795880075899015,4.632086567866384,23.858061881050492,VASP;NCF2;ACTN1;NCF4;RAC2,0.10728788096222083,0,0,KEGG_2021_Human,neg
11,African trypanosomiasis,0.005960437831234491,8.853090474768587,45.35094165112317,HBB;HBA2;HBA1,0.10728788096222083,0,0,KEGG_2021_Human,neg
12,Tight junction,0.007151611331120443,3.7259502877743342,18.407750328779695,VASP;MYL6;ACTN1;WAS;HCLS1;TUBA4A,0.11800158696348731,0,0,KEGG_2021_Human,neg
13,B cell receptor signaling pathway,0.008869377884041707,5.227405247813411,24.700277159233604,RAC2;LILRB3;LILRA5;MAPK3,0.1276901491452455,0,0,KEGG_2021_Human,neg
14,NOD-like receptor signaling pathway,0.009849524387805507,3.468335787923417,16.024863210820612,SHARPIN;CASP4;CARD16;TXN;GABARAP;MAPK3,0.1276901491452455,0,0,KEGG_2021_Human,neg
15,Glycosphingolipid biosynthesis,0.010269125320643951,7.163886874546773,32.800668633723014,FUT7;ST3GAL4;GBGT1,0.1276901491452455,0,0,KEGG_2021_Human,neg
