rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,library,direction
1,HIF-1 signaling pathway,9.63907089151588e-10,12.965343277034437,269.1608662076468,LDHA;PFKFB3;TFRC;SLC2A1;HMOX1;ENO1;TIMP1;ALDOA;GAPDH;HK2;PDK1;VEGFA,1.7350327604728584e-07,0,0,KEGG_2021_Human,pos
2,Cell cycle,4.796912616998519e-08,10.139860467294096,170.88411002706076,CDC20;CCNA2;CCNB2;CCNB1;TFDP1;CDC45;PTTG1;GADD45A;PLK1;E2F2;BUB1,4.317221355298667e-06,0,0,KEGG_2021_Human,pos
3,Glycolysis / Gluconeogenesis,3.420836775403622e-07,13.94138418079096,207.56226176837393,GPI;LDHA;TPI1;ENO1;ALDOA;FBP1;GAPDH;HK2,2.0525020652421733e-05,0,0,KEGG_2021_Human,pos
4,Fructose and mannose metabolism,8.203902081694472e-07,22.649484536082475,317.3982287063927,PFKFB2;PFKFB3;TPI1;ALDOA;FBP1;HK2,3.691755936762512e-05,0,0,KEGG_2021_Human,pos
5,p53 signaling pathway,8.393770651708468e-06,10.844559585492227,126.75143709449718,CCNB2;CCNB1;RRM2;GADD45A;SESN2;GTSE1;THBS1,0.00030217574346150483,0,0,KEGG_2021_Human,pos
6,Cellular senescence,2.8077395078240487e-05,6.299711507639705,66.02441467378554,CCNA2;CCNB2;CCNB1;MRAS;GADD45A;E2F2;MYBL2;KIR2DL4;HIPK2,0.0008423218523472147,0,0,KEGG_2021_Human,pos
7,Lysosome,4.4597495289573806e-05,6.833333333333333,68.45519120960265,ATP6AP1;CTSL;TPP1;MCOLN1;CD68;CTSD;LGMN;CTSB,0.0011467927360176123,0,0,KEGG_2021_Human,pos
8,Phagosome,0.00014909624942351603,5.6875,50.112098919165376,COLEC12;MARCO;TFRC;ATP6AP1;CTSL;MRC1;THBS1;FCAR,0.0033546656120291107,0,0,KEGG_2021_Human,pos
9,Oocyte meiosis,0.00032167481988608864,5.850080693111357,47.046169914620414,CDC20;CCNB2;CCNB1;PTTG1;PLK1;BUB1;AURKA,0.0064334963977217725,0,0,KEGG_2021_Human,pos
10,Fluid shear stress and atherosclerosis,0.0005050196616014673,5.404145077720207,41.02239618130867,MAPK7;SDC4;CTSL;CAV1;HMOX1;CCL2;VEGFA,0.008296851723254972,0,0,KEGG_2021_Human,pos
11,Progesterone-mediated oocyte maturation,0.0005070298275322483,6.483658697082694,49.19113421381613,CCNA2;CCNB2;CCNB1;PLK1;BUB1;AURKA,0.008296851723254972,0,0,KEGG_2021_Human,pos
12,Central carbon metabolism in cancer,0.0006797468732941558,7.785009861932939,56.7822276589064,SLC7A5;LDHA;SLC2A1;HK2;PDK1,0.010185809771299912,0,0,KEGG_2021_Human,pos
13,Ferroptosis,0.0007356418168161046,10.900717043574186,78.64613599642355,MAP1LC3B;TFRC;HMOX1;SLC3A2,0.010185809771299912,0,0,KEGG_2021_Human,pos
14,Proteoglycans in cancer,0.0010948677119519807,4.146150592216582,28.264813314697445,MRAS;SDC4;CTSL;CAV1;FN1;TIMP3;THBS1;VEGFA,0.014022925136513886,0,0,KEGG_2021_Human,pos
15,MicroRNAs in cancer,0.0011685770947094905,3.4210526315789473,23.098839361209187,MAPK7;CDCA5;DDIT4;PIM1;E2F2;HMOX1;TIMP3;KIF23;THBS1;VEGFA,0.014022925136513886,0,0,KEGG_2021_Human,pos
