rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,library,direction
1,Notch signaling pathway,1.977698092616979e-06,13.774013551215624,180.90206714782056,TLE4;NOTCH2;NCSTN;ATXN1;MAML1;NUMB;EP300,0.0003540079585784392,0,0,KEGG_2021_Human,neg
2,Non-small cell lung cancer,8.373603081935455e-05,9.24742268041237,86.81333560855745,STAT5B;STAT3;E2F3;RAF1;STK4;SOS2,0.007494374758332233,0,0,KEGG_2021_Human,neg
3,Th1 and Th2 cell differentiation,0.0003239702699296485,7.0896667465835534,56.96447128938902,NOTCH2;STAT5B;PPP3R1;IL4R;MAML1;IKBKG,0.01400814880642634,0,0,KEGG_2021_Human,neg
4,Prostate cancer,0.00043082901286403295,6.698425286054152,51.91145138175452,EP300;E2F3;IKBKG;RAF1;SOS2;IGF1R,0.01400814880642634,0,0,KEGG_2021_Human,neg
5,Acute myeloid leukemia,0.0005556717726770651,8.16294458229942,61.18398606775132,STAT5B;STAT3;IKBKG;RAF1;SOS2,0.01400814880642634,0,0,KEGG_2021_Human,neg
6,Adipocytokine signaling pathway,0.000636296477275603,7.907051282051282,58.1946793072387,ACSL1;STAT3;ACSL4;IKBKG;ACSL3,0.01400814880642634,0,0,KEGG_2021_Human,neg
7,Fatty acid biosynthesis,0.0007195272026923491,20.086294416243653,145.36282995258424,ACSL1;ACSL4;ACSL3,0.01400814880642634,0,0,KEGG_2021_Human,neg
8,Th17 cell differentiation,0.0007256543016025789,6.032152699806063,43.60303471011706,STAT5B;PPP3R1;IL4R;STAT3;IL1RAP;IKBKG,0.01400814880642634,0,0,KEGG_2021_Human,neg
9,Ferroptosis,0.0007356418168161046,10.900717043574186,78.64613599642355,ACSL1;LPCAT3;ACSL4;ACSL3,0.01400814880642634,0,0,KEGG_2021_Human,neg
10,MAPK signaling pathway,0.0007825781456104102,3.616753150481838,25.870334277287412,PPP3R1;TAOK1;MKNK1;NF1;IKBKG;IL1RAP;RAF1;STK4;SOS2;IGF1R,0.01400814880642634,0,0,KEGG_2021_Human,neg
11,Chronic myeloid leukemia,0.0009887099209859827,7.124954857349223,49.29834337305474,STAT5B;E2F3;IKBKG;RAF1;SOS2,0.01608900689604463,0,0,KEGG_2021_Human,neg
12,Hepatitis B,0.0012444958376236746,4.596857763663714,30.74849549486566,STAT5B;STAT3;EP300;E2F3;IKBKG;RAF1;SOS2,0.016841077019283675,0,0,KEGG_2021_Human,neg
13,JAK-STAT signaling pathway,0.0012444958376236746,4.596857763663714,30.74849549486566,STAT5B;IL4R;STAT3;EP300;RAF1;SOS2;MCL1,0.016841077019283675,0,0,KEGG_2021_Human,neg
14,B cell receptor signaling pathway,0.0013171792082121308,6.654520917678813,44.13453148372894,PPP3R1;IKBKG;LILRB2;RAF1;SOS2,0.016841077019283675,0,0,KEGG_2021_Human,neg
15,Regulation of actin cytoskeleton,0.0016181249056377088,3.886904761904762,24.979143955658426,ACTN1;LIMK2;SPATA13;ITGAX;IQGAP1;RAF1;SSH2;SOS2,0.019309623873943325,0,0,KEGG_2021_Human,neg
