rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,library,direction
1,B Cell Activation (GO:0042113),3.8460203839102194e-05,8.412374276135324,85.51924223635933,FCRLA;CD79B;BANK1;PIK3CD;PAX5;MS4A1;CD22,0.03822944261606758,0,0,GO_Biological_Process_2023,neg
2,B Cell Receptor Signaling Pathway (GO:0050853),0.0011401784650819998,9.60058309037901,65.05902796595161,BLK;CD79B;PIK3CD;MS4A1,0.3811346334155127,0,0,GO_Biological_Process_2023,neg
3,Regulation Of B Cell Activation (GO:0050864),0.0019263332020576173,13.690355329949238,85.59397680666795,BANK1;TNFSF4;CD22,0.3811346334155127,0,0,GO_Biological_Process_2023,neg
4,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),0.002309221845428758,4.753221649484536,28.85607033820631,BLK;CD79B;FCHO1;PIK3CD;CSK;MS4A1,0.3811346334155127,0,0,GO_Biological_Process_2023,neg
5,GPI Anchor Metabolic Process (GO:0006505),0.002414105915085408,12.548223350253807,75.62094298941223,PIGB;PIGM;MPPE1,0.3811346334155127,0,0,GO_Biological_Process_2023,neg
6,Regulation Of Gap Junction Assembly (GO:1903596),0.0026777674677022855,33.323232323232325,197.36590289038227,CNTNAP2;IL1B,0.3811346334155127,0,0,GO_Biological_Process_2023,neg
7,Regulation Of Nitric-Oxide Synthase Activity (GO:0050999),0.0026840467141937513,12.045685279187817,71.31563234569973,FCER2;IL1B;NOSIP,0.3811346334155127,0,0,GO_Biological_Process_2023,neg
8,GPI Anchor Biosynthetic Process (GO:0006506),0.0032779948419926,11.152284263959391,63.79690278522437,PIGB;PIGM;MPPE1,0.40729085911758056,0,0,GO_Biological_Process_2023,neg
9,B Cell Differentiation (GO:0030183),0.004798605118984624,6.293367346938775,33.6029944353692,CD79B;PIK3CD;PAX5;MS4A1,0.48853606313823195,0,0,GO_Biological_Process_2023,neg
10,Receptor-Mediated Endocytosis (GO:0006898),0.007678936765616627,4.313609467455621,21.004147217080448,DNM3;CUBN;GRK2;FCHO1;LDLRAP1,0.48853606313823195,0,0,GO_Biological_Process_2023,neg
11,Glycolipid Biosynthetic Process (GO:0009247),0.009061882822613368,7.522842639593908,35.3850321555175,PIGB;PIGM;MPPE1,0.48853606313823195,0,0,GO_Biological_Process_2023,neg
12,Positive Regulation Of Lymphocyte Activation (GO:0051251),0.01156531191621091,6.83756345177665,30.49378950483647,FCHO1;TNFSF4;HLA-DOB,0.48853606313823195,0,0,GO_Biological_Process_2023,neg
13,T Cell Migration (GO:0072678),0.012259680874864825,13.323232323232324,58.64139939765107,PIK3CD;CCR6,0.48853606313823195,0,0,GO_Biological_Process_2023,neg
14,Lymphocyte Differentiation (GO:0030098),0.013195970913978198,4.62420830401126,20.012850913677784,CD79B;PIK3CD;PAX5;MS4A1,0.48853606313823195,0,0,GO_Biological_Process_2023,neg
15,Negative Regulation Of Nervous System Development (GO:0051961),0.013702204565774857,12.48989898989899,53.58414643474309,IL1B;B2M,0.48853606313823195,0,0,GO_Biological_Process_2023,neg
