rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Reactive Oxygen Species Pathway,0.0014462766378052381,8.959183673469388,58.58197746978076,PDLIM1;NQO1;GPX4;FTL,0.05287620522811061,0,0,62,neg,MSigDB_Hallmark_2020
2,Interferon Gamma Response,0.004067400402162354,3.684635829149776,20.28300352206346,IFI27;TNFAIP6;MX1;IFI44;CCL2;IFIT1;OASL,0.05287620522811061,0,0,62,neg,MSigDB_Hallmark_2020
3,Inflammatory Response,0.004067400402162354,3.684635829149776,20.28300352206346,CALCRL;TNFAIP6;STAB1;CCL2;TIMP1;EMP3;SLC7A1,0.05287620522811061,0,0,62,neg,MSigDB_Hallmark_2020
