rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Basal transcription factors,0.010269125320643951,7.163886874546773,32.800668633723014,ERCC2;GTF2H2;TAF5,0.7340862643072578,0,0,221,pos,KEGG_2021_Human
2,Type II diabetes mellitus,0.010906030338555561,6.996930704757408,31.61520738006147,INSR;HKDC1;CACNA1A,0.7340862643072578,0,0,221,pos,KEGG_2021_Human
3,Cholesterol metabolism,0.013678626042992382,6.400151204233719,27.468942123223947,ABCA1;SCARB1;MYLIP,0.7340862643072578,0,0,221,pos,KEGG_2021_Human
