rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Xenobiotic Catabolic Process (GO:0042178),3.343535939158139e-05,26.918367346938776,277.4179092680899,GSTM4;GSTM2;GSTM1;CYP3A5,0.037514473237354316,0,0,199,neg,GO_Biological_Process_2023
2,Regulation Of Macrophage Chemotaxis (GO:0010758),0.0009905301969888136,17.721409375933113,122.58377707877821,MDK;MTUS1;CMKLR1,0.3853302982929382,0,0,199,neg,GO_Biological_Process_2023
3,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),0.0019263332020576173,13.690355329949238,85.59397680666795,GSTM4;GSTM2;GSTM1,0.3853302982929382,0,0,199,neg,GO_Biological_Process_2023
