rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Coagulation,0.012646724258671974,3.791594370541739,16.57062118510299,CFD;MMP11;C1QA;SERPINB2;LTA4H,0.4426353490535191,0,0,199,neg,MSigDB_Hallmark_2020
2,Complement,0.0508439984704279,2.5779092702169626,7.679574154313181,C1QA;SERPINB2;NOTCH4;LTA4H;CD55,0.4448849866162441,0,0,199,neg,MSigDB_Hallmark_2020
3,Epithelial Mesenchymal Transition,0.0508439984704279,2.5779092702169626,7.679574154313181,TAGLN;EFEMP2;CALD1;LAMC1;MEST,0.4448849866162441,0,0,199,neg,MSigDB_Hallmark_2020
