rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Epithelial Mesenchymal Transition,0.0009340556104345935,4.255208333333333,29.684225172013964,TAGLN;SERPINE2;COL4A1;CALD1;FUCA1;ID2;PMP22;PRSS2,0.033626001975645366,0,0,134,neg,MSigDB_Hallmark_2020
2,Myogenesis,0.015493990781832804,3.1256244021681368,13.025424015927582,TAGLN;PC;IGFBP7;MYH11;CKB;PVALB,0.18592788938199364,0,0,134,neg,MSigDB_Hallmark_2020
3,Xenobiotic Metabolism,0.015493990781832804,3.1256244021681368,13.025424015927582,FABP1;PC;ALDH2;ID2;ASL;CES1,0.18592788938199364,0,0,134,neg,MSigDB_Hallmark_2020
