rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,XRN2 22483619 ChIP-Seq HELA Human,3.691075978255658e-19,5.382638010956595,228.45637494309852,RPL31;UBE2D2;DPY30;RPL9;SAT1;RPL6;PPCDC;RPS14;ZCWPW1;RPS17;CHCHD2;SNRPD2;RPS18;MAGOH;RPL35;ACAA1;B2M;RPS10;RPS9;RPS7;RPL23;SSR2;CMC1;NOSIP;MYL6;COX7A2L;SARNP;RPL24;VAMP1;RPL27;FAM193B;RPL26;MRPS33;RPL11;RPS15A;UBC;STX4;RPL17;POLR2K;RPL41;POLR3GL;TAF10;MIB2;RPL35A;RPS27;RPS29;UQCRQ;UNC119;RPL22L1;HNRNPC;FAU;RPS21;RPS24,2.6760300842353524e-16,0,0,6,neg,ChEA_2022
2,MYC 19079543 ChIP-ChIP MESCs Mouse,4.432403116919421e-16,5.316764068553418,187.96047419452472,RPL30;RPL31;RPL11;RPL36A;RPL9;RPL6;PPCDC;RPL7;NFU1;EEF1B2;RPS14;RPS17;RPS15A;RPL36AL;RPS18;CDC26;UBC;RPL35;DPH5;RPL17;RPL39;RPS10;RPL41;RPS9;RPL21;RPS7;RPL23;GTF3A;RPL35A;RPS3A;COX7A2L;PHF5A;RPS27;RPS29;SNRPG;RPL24;RPL27;RPL26;FAU;YPEL5;RPS21;RPS24;TPT1,1.60674612988329e-13,0,0,6,neg,ChEA_2022
3,MYC 18555785 ChIP-Seq MESCs Mouse,1.1179683347336973e-15,5.657239118975041,194.76326094732062,RPL30;COX7B;RPL31;MRPS33;RPL11;RPL36A;COX7C;RPL6;PPCDC;RPL7;MRPL33;EEF1B2;RPS14;RPS17;HINT1;RPS15A;RPL36AL;RPS18;RPL35;DPH5;RPL17;CDK5RAP3;RPS9;RPL21;RPS7;NDUFA4;RPL23;GTF3A;RPS3A;KBTBD3;POLE4;RPS27;RPS29;RPL27;RPL26;FAU;RPS21;RPS24;TPT1,2.7017568089397685e-13,0,0,6,neg,ChEA_2022
