rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,MYB mouse,0.012259680874864825,13.323232323232324,58.64139939765107,ANPEP;NOL3,0.340508696914749,0,0,221,neg,TRRUST_Transcription_Factors_2019
2,NFIC human,0.029644233408498193,7.98989898989899,28.11236101024157,ALAS1;GUCY1B1,0.340508696914749,0,0,221,neg,TRRUST_Transcription_Factors_2019
3,ERG human,0.029644233408498193,7.98989898989899,28.11236101024157,HPGD;ILK,0.340508696914749,0,0,221,neg,TRRUST_Transcription_Factors_2019
