rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,library,direction
1,"Growth hormone synthesis, secretion and action",2.6408386238921118e-05,7.3907657657657655,77.91218842123995,MAP3K1;PIK3CA;GNAQ;EP300;MAPK1;IRS2;JAK2;SOS2,0.002595028766559067,0,0,KEGG_2021_Human,neg
2,Neurotrophin signaling pathway,2.6408386238921118e-05,7.3907657657657655,77.91218842123995,RPS6KA3;MAP3K1;PIK3CA;KIDINS220;GAB1;MAPK1;IRAK3;SOS2,0.002595028766559067,0,0,KEGG_2021_Human,neg
3,Hepatitis B,3.779168106639418e-05,6.050816137973514,61.618011497899396,MAP3K1;APAF1;CHUK;PIK3CA;EP300;MAPK1;E2F3;JAK2;SOS2,0.002595028766559067,0,0,KEGG_2021_Human,neg
4,Non-small cell lung cancer,8.373603081935455e-05,9.24742268041237,86.81333560855745,PIK3CA;KIF5B;MAPK1;E2F3;POLK;SOS2,0.004312405587196759,0,0,KEGG_2021_Human,neg
5,Chronic myeloid leukemia,0.00011335566980135825,8.71723122238586,79.19587272258161,CHUK;PIK3CA;MAPK1;E2F3;POLK;SOS2,0.00467025359581596,0,0,KEGG_2021_Human,neg
6,Small cell lung cancer,0.0003239702699296485,7.0896667465835534,56.96447128938902,APAF1;CHUK;PIK3CA;E2F3;POLK;BIRC2,0.010394465883362116,0,0,KEGG_2021_Human,neg
7,FoxO signaling pathway,0.00035321000574531467,5.755139562092595,45.74442616539763,CHUK;PIK3CA;CCNG2;EP300;MAPK1;IRS2;SOS2,0.010394465883362116,0,0,KEGG_2021_Human,neg
8,Prostate cancer,0.00043082901286403295,6.698425286054152,51.91145138175452,CHUK;PIK3CA;EP300;MAPK1;E2F3;SOS2,0.011093847081248848,0,0,KEGG_2021_Human,neg
9,Renal cell carcinoma,0.000636296477275603,7.907051282051282,58.1946793072387,PIK3CA;GAB1;EP300;MAPK1;SOS2,0.014564119368752692,0,0,KEGG_2021_Human,neg
10,mTOR signaling pathway,0.000926851605557617,4.84900074019245,33.864049316967844,RPS6KA3;CLIP1;CHUK;PIK3CA;CAB39;MAPK1;SOS2,0.016972853643592706,0,0,KEGG_2021_Human,neg
11,Glioma,0.0009311205889878056,7.227106227106227,50.43885435146444,PIK3CA;MAPK1;E2F3;POLK;SOS2,0.016972853643592706,0,0,KEGG_2021_Human,neg
12,Pancreatic cancer,0.0009887099209859827,7.124954857349223,49.29834337305474,CHUK;PIK3CA;MAPK1;E2F3;POLK,0.016972853643592706,0,0,KEGG_2021_Human,neg
13,Platelet activation,0.0015592887441538072,5.158658046479119,33.34311780301567,PPP1R12A;PIK3CA;ROCK1;GNAQ;SNAP23;MAPK1,0.024708729330437253,0,0,KEGG_2021_Human,neg
14,Autophagy,0.0025798129561998015,4.643660974266153,27.67639763160527,PIK3CA;RB1CC1;MAPK1;IRS2;TANK;RAB33B,0.03477351785567693,0,0,KEGG_2021_Human,neg
15,Yersinia infection,0.0025798129561998015,4.643660974266153,27.67639763160527,RPS6KA3;CHUK;PIK3CA;ROCK1;GNAQ;MAPK1,0.03477351785567693,0,0,KEGG_2021_Human,neg
