rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,library,direction
1,Protein-Containing Complex Disassembly (GO:0032984),2.7797607005621315e-06,13.020725388601036,166.5760371840454,VPS33A;VPS33B;VPS4A;PYM1;APEH;CHMP6;PPP1CA,0.0033968675760869247,0,0,GO_Biological_Process_2023,neg
2,Positive Regulation Of Dephosphorylation (GO:0035306),9.291744507873701e-06,21.128205128205128,244.79950290336265,PTPA;PPP1R7;SMPD1;PIN1;CALM3,0.005491851751413858,0,0,GO_Biological_Process_2023,neg
3,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),1.4401635277172379e-05,12.998245229216934,144.90663187900708,NDUFB9;NDUFB7;ATP5F1B;NDUFA11;NDUFB10;NDUFV3,0.005491851751413858,0,0,GO_Biological_Process_2023,neg
4,Positive Regulation Of Protein Dephosphorylation (GO:0035307),1.7976601477623105e-05,18.106227106227106,197.83659620108142,PTPA;PPP1R7;SMPD1;PIN1;CALM3,0.005491851751413858,0,0,GO_Biological_Process_2023,neg
5,Aerobic Respiration (GO:0009060),2.6893356241170177e-05,11.523244504960125,121.26637633957363,NDUFB9;SURF1;NDUFB7;NDUFA11;NDUFB10;NDUFV3,0.00582316212832481,0,0,GO_Biological_Process_2023,neg
6,Proton Motive Force-Driven ATP Synthesis (GO:0015986),2.963485145494461e-05,11.309278350515465,117.91686334351427,NDUFB9;NDUFB7;ATP5F1B;NDUFA11;NDUFB10;NDUFV3,0.00582316212832481,0,0,GO_Biological_Process_2023,neg
7,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),3.3356902535412167e-05,8.615956052188027,88.8153930847063,NDUFB9;SURF1;NDUFB7;SAMM50;NDUFA11;NDUFB10;DMAC2,0.00582316212832481,0,0,GO_Biological_Process_2023,neg
8,Oxidative Phosphorylation (GO:0006119),3.923224930218151e-05,10.712425393380357,108.68839083893262,NDUFB9;NDUFB7;ATP5F1B;NDUFA11;NDUFB10;NDUFV3,0.005992726080908226,0,0,GO_Biological_Process_2023,neg
9,Regulation Of Protein Dephosphorylation (GO:0035304),4.7089537616019095e-05,14.47985347985348,144.26943679538044,PTPA;PPP1R7;SMPD1;PIN1;CALM3,0.006393712774086148,0,0,GO_Biological_Process_2023,neg
10,NADH Dehydrogenase Complex Assembly (GO:0010257),0.00018485918100710728,10.551282051282051,90.69793638374381,NDUFB9;NDUFB7;NDUFA11;NDUFB10;DMAC2,0.020536174471880463,0,0,GO_Biological_Process_2023,neg
11,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),0.00018485918100710728,10.551282051282051,90.69793638374381,NDUFB9;NDUFB7;NDUFA11;NDUFB10;DMAC2,0.020536174471880463,0,0,GO_Biological_Process_2023,neg
12,Cellular Respiration (GO:0045333),0.00021051995052031558,7.7206055069816,65.36210680281118,NDUFB9;SURF1;NDUFB7;NDUFA11;NDUFB10;NDUFV3,0.021437948294652134,0,0,GO_Biological_Process_2023,neg
13,Vesicle Budding From Membrane (GO:0006900),0.0002802069439193893,14.411078717201166,117.88236655881762,SEC13;VPS4A;MYO18A;CHMP6,0.026339452728422592,0,0,GO_Biological_Process_2023,neg
14,Negative Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034244),0.000330570754905644,27.395939086294415,219.56995457412373,RECQL5;SIRT6;NELFB,0.027790913252085794,0,0,GO_Biological_Process_2023,neg
15,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",0.00035577326889246036,13.448979591836734,106.80126422611052,NDUFB9;NDUFB7;NDUFB10;NDUFV3,0.027790913252085794,0,0,GO_Biological_Process_2023,neg
