rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Notch Signaling,0.04055549332201731,6.656565656565657,21.334852328849312,JAG1;SAP30,0.4317495502570726,0,0,68,pos,MSigDB_Hallmark_2020
2,Interferon Gamma Response,0.0508439984704279,2.5779092702169626,7.679574154313181,OGFR;NFKBIA;SOCS1;CASP8;SSPN,0.4317495502570726,0,0,68,pos,MSigDB_Hallmark_2020
3,p53 Pathway,0.0508439984704279,2.5779092702169626,7.679574154313181,STEAP3;SOCS1;VWA5A;HRAS;TOB1,0.4317495502570726,0,0,68,pos,MSigDB_Hallmark_2020
