rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Apical Junction,0.004067400402162354,3.684635829149776,20.28300352206346,SHC1;EPB41L2;CLDN7;TSPAN4;MADCAM1;ACTN4;MYL9,0.1504938148800071,0,0,66,pos,MSigDB_Hallmark_2020
2,Estrogen Response Early,0.015493990781832804,3.1256244021681368,13.025424015927582,OPN3;TMPRSS3;CLDN7;MYOF;UNC119;SNX24,0.15554894531735244,0,0,66,pos,MSigDB_Hallmark_2020
3,Epithelial Mesenchymal Transition,0.015493990781832804,3.1256244021681368,13.025424015927582,ACTA2;TAGLN;TGFB1;TPM4;COL4A1;MYL9,0.15554894531735244,0,0,66,pos,MSigDB_Hallmark_2020
