rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,STAT1 human,2.126902670716105e-05,9.290155440414507,99.94589548665707,CXCL10;STAT2;IRF7;TAP1;XAF1;IFIT3;PML,0.0019354814303516553,0,0,24,neg,TRRUST_Transcription_Factors_2019
2,STAT2 human,0.00015320271943439296,37.6751269035533,330.92884130781977,STAT1;PML;IFIT3,0.006150599712544529,0,0,24,neg,TRRUST_Transcription_Factors_2019
3,CREB5 human,0.00020276702349047898,33.48730964467005,284.75776049641166,STAT1;MX1;RASGRP3,0.006150599712544529,0,0,24,neg,TRRUST_Transcription_Factors_2019
