rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Positive Regulation Of Cholesterol Efflux (GO:0010875),6.16354107697523e-05,22.428571428571427,217.428716911634,NR1H3;ABCA7;PLTP;CES1,0.06903166006212257,0,0,210,pos,GO_Biological_Process_2023
2,Positive Regulation Of Cholesterol Transport (GO:0032376),0.00024710303456243254,14.945578231292517,124.13356629968176,NR1H3;ABCA7;PLTP;CES1,0.104610592396572,0,0,210,pos,GO_Biological_Process_2023
3,Regulation Of Cholesterol Efflux (GO:0010874),0.0002802069439193893,14.411078717201166,117.88236655881762,NR1H3;ABCA7;PLTP;CES1,0.104610592396572,0,0,210,pos,GO_Biological_Process_2023
