rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Fructose Metabolism R-HSA-5652084,0.0020216133697869413,39.98989898989899,248.09171029141777,GLYCTK;SORD,0.7089125103018435,0,0,96,neg,Reactome_2022
2,"PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471",0.007218101036314867,18.171717171717173,89.6077061786221,ELMO1;ELMO2,0.7089125103018435,0,0,96,neg,Reactome_2022
3,Tryptophan Catabolism R-HSA-71240,0.008366027088182239,16.656565656565657,79.67795051677446,SLC7A5;IDO1,0.7089125103018435,0,0,96,neg,Reactome_2022
