rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Metabolic Epileptic Disorders WP5355,3.9443423080959555e-06,9.779761904761905,121.69181042211981,GAMT;GATM;ECHS1;PC;GOT1;MPC1;SFXN1;ACAT1,0.0006540969771067607,0,0,19,pos,WikiPathway_2023_Human
2,Biomarkers For Urea Cycle Disorders WP4583,4.5110136352190394e-06,50.48979591836735,621.4783262572987,GAMT;GATM;GOT1;NAGS,0.0006540969771067607,0,0,19,pos,WikiPathway_2023_Human
3,Leucine Isoleucine And Valine Metabolism WP4686,7.4029424621569e-05,21.247046186895812,202.0816743097091,ALDH6A1;ECHS1;HIBADH;ACAT1,0.007156177713418337,0,0,19,pos,WikiPathway_2023_Human
