rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Androgen Response,0.0033238214487381523,5.318488529014845,30.350700013257832,KRT19;ABHD2;NCOA4;KRT8;DHCR24,0.152895786641955,0,0,85,pos,MSigDB_Hallmark_2020
2,Protein Secretion,0.0157862373617276,4.371783496007098,18.13685433330235,KRT18;STX16;PAM;AP2M1,0.25054468733237045,0,0,85,pos,MSigDB_Hallmark_2020
3,Interferon Alpha Response,0.01633987091298068,4.324555628703094,17.79185795383184,IRF1;HLA-C;TRAFD1;GBP2,0.25054468733237045,0,0,85,pos,MSigDB_Hallmark_2020
