rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,heme Metabolism,1.7549167688343093e-12,10.660669001328342,288.5693815744541,RBM38;ISCA1;DMTN;GYPC;EPB41;NCOA4;ENDOD1;HBB;ADIPOR1;RNF123;KAT2B;MKRN1;RANBP10;TSPAN5;TRIM58;HAGH;FBXO7;SNCA,5.791225337153221e-11,0,0,5,neg,MSigDB_Hallmark_2020
2,KRAS Signaling Up,0.0508439984704279,2.5779092702169626,7.679574154313181,MMP11;PCSK1N;GYPC;ANKH;HKDC1,0.5207970473168377,0,0,5,neg,MSigDB_Hallmark_2020
3,KRAS Signaling Dn,0.0508439984704279,2.5779092702169626,7.679574154313181,EDAR;TCL1A;CAMK1D;KRT1;PDK2,0.5207970473168377,0,0,5,neg,MSigDB_Hallmark_2020
