rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),0.00010411396073230691,19.221574344023324,176.26230732641343,GSTM2;GSTM1;ELOVL6;FADS1,0.10432218865377152,0,0,237,pos,GO_Biological_Process_2023
2,Negative Regulation Of Lens Fiber Cell Differentiation (GO:1902747),0.0009754681839454337,66.65656565656566,462.10284137848555,SPRED2;SPRY2,0.28937951378950216,0,0,237,pos,GO_Biological_Process_2023
3,Regulation Of Lens Fiber Cell Differentiation (GO:1902746),0.0014535707837741265,49.98989898989899,326.6206097208578,SPRED2;SPRY2,0.28937951378950216,0,0,237,pos,GO_Biological_Process_2023
