rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Purine metabolism,0.04071643999363132,3.2122448979591836,10.282792107158688,GUCY1A1;ENTPD4;PPAT;AK6,0.9604432033171147,0,0,213,neg,KEGG_2021_Human
2,Various types of N-glycan biosynthesis,0.05791557443325892,5.395304395304395,15.369975594462096,ALG2;MGAT2,0.9604432033171147,0,0,213,neg,KEGG_2021_Human
3,N-Glycan biosynthesis,0.08924145426065531,4.156565656565657,10.043965211617904,ALG2;MGAT2,0.9604432033171147,0,0,213,neg,KEGG_2021_Human
