rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,beta-Alanine metabolism,0.036030988496536624,7.132756132756133,23.70482996930019,SMOX;HIBCH,0.9753620163600933,0,0,194,neg,KEGG_2021_Human
2,DNA replication,0.05019950084615693,5.872251931075461,17.568310863627904,RFC2;DNA2,0.9753620163600933,0,0,194,neg,KEGG_2021_Human
3,Basal transcription factors,0.07445847463610643,4.641061780596664,12.055221541075596,GTF2H2;GTF2E1,0.9753620163600933,0,0,194,neg,KEGG_2021_Human
