rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Positive Regulation Of Platelet Activation (GO:0010572),7.91555905106562e-05,50.23857868020305,474.45791686900793,SELP;GP9;GP1BA,0.07043471172338739,0,0,14,neg,GO_Biological_Process_2023
2,Megakaryocyte Development (GO:0035855),0.00011224655254723089,43.059463379260336,391.61775629527256,GP9;MPIG6B;GP1BA,0.07043471172338739,0,0,14,neg,GO_Biological_Process_2023
3,"Blood Coagulation, Fibrin Clot Formation (GO:0072378)",0.000330570754905644,27.395939086294415,219.56995457412373,GP9;F13A1;GP1BA,0.08579525060896077,0,0,14,neg,GO_Biological_Process_2023
