rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Sterol Biosynthetic Process (GO:0016126),0.00016460907121433117,16.816326530612244,146.50278000651662,SQLE;MSMO1;DHCR24;FDFT1,0.07306841262601874,0,0,110,neg,GO_Biological_Process_2023
2,Carbohydrate Derivative Biosynthetic Process (GO:1901137),0.00018946001545207968,16.142857142857142,138.36579697475634,TPI1;B4GAT1;TNIP1;ALG11,0.07306841262601874,0,0,110,neg,GO_Biological_Process_2023
3,Glycolytic Process (GO:0006096),0.00018946001545207968,16.142857142857142,138.36579697475634,TPI1;ALDOC;ENO1;PGM1,0.07306841262601874,0,0,110,neg,GO_Biological_Process_2023
