rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Herpes simplex virus 1 infection,0.0001538519857064991,3.242739634043982,28.46969601105985,ZNF584;ZNF473;ZNF19;ZNF273;ZNF790;HLA-C;ZFP90;ZFP57;ZNF836;ZNF316;ZNF665;ZNF354C;ZNF630;NECTIN2;HLA-DQB1,0.027231801470050342,0,0,154,neg,KEGG_2021_Human
2,Type I diabetes mellitus,0.009061882822613368,7.522842639593908,35.3850321555175,PTPRN2;HLA-C;HLA-DQB1,0.6518727082124101,0,0,154,neg,KEGG_2021_Human
3,Intestinal immune network for IgA production,0.012247096503504439,6.685279187817259,29.431716933517144,PIGR;CCR9;HLA-DQB1,0.6518727082124101,0,0,154,neg,KEGG_2021_Human
