rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cell Junction Organization R-HSA-446728,0.001719952740982219,6.2421652421652425,39.734243578842936,PARD6B;JUP;FBLIM1;ILK;NECTIN2,0.5158391344645744,0,0,225,pos,Reactome_2022
2,Serine Biosynthesis R-HSA-977347,0.0034202318391573132,28.561327561327563,162.17255858986445,SERINC2;PSPH,0.5158391344645744,0,0,225,pos,Reactome_2022
3,Metallothioneins Bind Metals R-HSA-5661231,0.0051570205394645754,22.21212121212121,117.00004466783103,MT1F;MT1X,0.5158391344645744,0,0,225,pos,Reactome_2022
