rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,library,direction
1,Notch signaling pathway,0.00030724672721336934,9.376068376068377,75.83232332652554,TLE4;CREBBP;MAML1;EP300;MAML3,0.044117571026186075,0,0,KEGG_2021_Human,neg
2,Kaposi sarcoma-associated herpesvirus infection,0.000741302910875434,4.417792792792793,31.839479869020252,PREX1;CREBBP;PLCG2;EP300;IKBKG;TYK2;RAF1;PIK3R5,0.044117571026186075,0,0,KEGG_2021_Human,neg
3,Salmonella infection,0.0009324689824513427,3.8403141361256545,26.796462671666184,PLEKHM1;ELMO1;IKBKG;RAF1;KLC1;ARL8A;VPS39;KPNA1;DNM2,0.044117571026186075,0,0,KEGG_2021_Human,neg
4,Endocytosis,0.0010141970350847373,3.7923211169284468,26.142965102123853,IQSEC1;HGS;SMURF1;ASAP1;ARAP1;RAB11FIP4;IGF2R;IGF1R;DNM2,0.044117571026186075,0,0,KEGG_2021_Human,neg
5,Thyroid hormone signaling pathway,0.0013754871973422416,5.294038547736441,34.88214091728728,MED12;CREBBP;NCOA3;PLCG2;EP300;RAF1,0.046098662509059925,0,0,KEGG_2021_Human,neg
6,Influenza A,0.0017549362593071178,4.316062176165803,27.386807483204308,CREBBP;MX2;EP300;IKBKG;TYK2;RAF1;KPNA1,0.046098662509059925,0,0,KEGG_2021_Human,neg
7,Human papillomavirus infection,0.0018983683348713445,3.193802262666011,20.014793969514976,CREBBP;MAML1;MX2;EP300;MAML3;TYK2;IKBKG;TCIRG1;RAF1;ATP6V0A1,0.046098662509059925,0,0,KEGG_2021_Human,neg
8,Th1 and Th2 cell differentiation,0.002314640612789538,5.809902740937224,35.257399700593666,MAML1;STAT6;IKBKG;TYK2;MAML3,0.046098662509059925,0,0,KEGG_2021_Human,neg
9,Autophagy,0.0025798129561998015,4.643660974266153,27.67639763160527,MTMR3;DAPK1;DAPK2;ULK1;RAF1;IGF1R,0.046098662509059925,0,0,KEGG_2021_Human,neg
11,Prostate cancer,0.0029142832620670067,5.492753623188406,32.067417227721045,CREBBP;EP300;IKBKG;RAF1;IGF1R,0.046098662509059925,0,0,KEGG_2021_Human,neg
10,Fc gamma R-mediated phagocytosis,0.0029142832620670067,5.492753623188406,32.067417227721045,INPP5D;PLCG2;ASAP1;RAF1;DNM2,0.046098662509059925,0,0,KEGG_2021_Human,neg
12,Chemokine signaling pathway,0.0032516596487244137,3.845539840358493,22.029520119760665,PREX1;ELMO1;PLCG2;IKBKG;RAF1;DOCK2;PIK3R5,0.047149064906504,0,0,KEGG_2021_Human,neg
13,Lysine degradation,0.0036480462723588783,6.828433068142512,38.33184278744158,KMT2D;SETD2;SETDB1;DHTKD1,0.04882769626080345,0,0,KEGG_2021_Human,neg
14,Epithelial cell signaling in Helicobacter pylori infection,0.005319900387786846,6.1020408163265305,31.95212059737399,PLCG2;TCIRG1;IKBKG;ATP6V0A1,0.0598853578881351,0,0,KEGG_2021_Human,neg
15,Adherens junction,0.005594200957244253,6.0106609808102345,31.171436677274254,CREBBP;ACTN1;EP300;IGF1R,0.0598853578881351,0,0,KEGG_2021_Human,neg
