rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,library,direction
1,Herpes simplex virus 1 infection,0.0005093560472846773,3.0039100684261975,22.77673740660482,ZNF782;ZNF383;ZFP1;ZNF184;HCFC2;ZNF33B;PPP1CC;ZNF527;ZNF567;ZNF721;ZNF510;ZNF354B;ZNF420;ZNF286A,0.08200632361283305,0,0,KEGG_2021_Human,pos
2,Nucleotide excision repair,0.01156531191621091,6.83756345177665,30.49378950483647,RFC5;XPA;GTF2H3,0.7563234523614236,0,0,KEGG_2021_Human,pos
3,Mismatch repair,0.021930489497360046,9.513708513708513,36.34120010270031,RFC5;MSH2,0.7563234523614236,0,0,KEGG_2021_Human,pos
4,Amphetamine addiction,0.03188102657977977,4.553299492385787,15.689505426965287,PPP1CC;CREB3L4;PRKACB,0.7563234523614236,0,0,KEGG_2021_Human,pos
5,Cell cycle,0.03603110912925464,3.3469387755102042,11.123124524025986,RBL1;YWHAQ;CDC7;ANAPC10,0.7563234523614236,0,0,KEGG_2021_Human,pos
6,Pertussis,0.04068388725460846,4.115221472776581,13.17662292356699,ITGB1;CASP7;NOD1,0.7563234523614236,0,0,KEGG_2021_Human,pos
7,Oocyte meiosis,0.04071643999363132,3.2122448979591836,10.282792107158688,PPP1CC;YWHAQ;PRKACB;ANAPC10,0.7563234523614236,0,0,KEGG_2021_Human,pos
8,Ubiquitin mediated proteolysis,0.05218539566670592,2.95078031212485,8.713514393945305,DET1;FBXO4;UBA2;ANAPC10,0.7563234523614236,0,0,KEGG_2021_Human,pos
9,Viral carcinogenesis,0.053550188997752414,2.5384615384615383,7.430422033839913,RBL1;YWHAQ;CREB3L4;GTF2H3;PRKACB,0.7563234523614236,0,0,KEGG_2021_Human,pos
10,Signaling pathways regulating pluripotency of stem cells,0.05558912333709481,2.8866539421524005,8.341759381696933,PCGF6;SMARCAD1;BMI1;SMAD5,0.7563234523614236,0,0,KEGG_2021_Human,pos
11,Adrenergic signaling in cardiomyocytes,0.06398548686789372,2.74727425216662,7.5525288692120025,PPP1CC;CREB3L4;ADRB2;PRKACB,0.7563234523614236,0,0,KEGG_2021_Human,pos
12,Vasopressin-regulated water reabsorption,0.07160561148891219,4.7518037518037515,12.52851945708889,CREB3L4;PRKACB,0.7563234523614236,0,0,KEGG_2021_Human,pos
13,Cellular senescence,0.07168158735983322,2.6380236305048337,6.952567640819991,PPP1CC;RBL1;CAPN2;LIN9,0.7563234523614236,0,0,KEGG_2021_Human,pos
14,Dilated cardiomyopathy,0.07172306393532259,3.2269526772556083,8.502836079014903,ITGB1;ITGA4;PRKACB,0.7563234523614236,0,0,KEGG_2021_Human,pos
15,mRNA surveillance pathway,0.07527751281375963,3.1586962329682073,8.170200992229566,PPP1CC;NUDT21;UPF3A,0.7563234523614236,0,0,KEGG_2021_Human,pos
