rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,library,direction
1,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),1.105992394212401e-05,20.28205128205128,231.46246946256952,SPI1;SORT1;GABARAP;ZDHHC3;DEDD,0.014890397712267816,0,0,GO_Biological_Process_2023,neg
2,Myeloid Cell Activation Involved In Immune Response (GO:0002275),2.0854898756677612e-05,31.062794348508636,334.7923648041761,SBNO2;FCER1G;TYROBP;DYSF,0.014890397712267816,0,0,GO_Biological_Process_2023,neg
3,Phosphate-Containing Compound Metabolic Process (GO:0006796),0.00010122206018231943,5.284218399401645,48.60526512464668,BCKDK;HK3;G6PD;PLPPR2;TOLLIP;PGK1;ALDOA;PLB1;MAPK3,0.036462247225385526,0,0,GO_Biological_Process_2023,neg
4,Neutrophil Activation Involved In Immune Response (GO:0002283),0.00015320271943439296,37.6751269035533,330.92884130781977,FCER1G;TYROBP;STXBP2,0.036462247225385526,0,0,GO_Biological_Process_2023,neg
5,Pentose-Phosphate Shunt (GO:0006098),0.00015320271943439296,37.6751269035533,330.92884130781977,G6PD;TALDO1;PGD,0.036462247225385526,0,0,GO_Biological_Process_2023,neg
6,Macrophage Activation Involved In Immune Response (GO:0002281),0.00015320271943439296,37.6751269035533,330.92884130781977,SBNO2;TYROBP;DYSF,0.036462247225385526,0,0,GO_Biological_Process_2023,neg
7,Carbohydrate Derivative Biosynthetic Process (GO:1901137),0.00018946001545207968,16.142857142857142,138.36579697475634,G6PD;TNIP1;ST3GAL4;GBGT1,0.03864984315222426,0,0,GO_Biological_Process_2023,neg
8,Cytokine-Mediated Signaling Pathway (GO:0019221),0.00027381474559197926,4.166418069465161,34.17737237262606,HCK;SPI1;FCER1G;CSF3R;TOLLIP;PRKACA;ADIPOR1;JAK3;IL17RA;MAPK3,0.044980071264760745,0,0,GO_Biological_Process_2023,neg
9,Regulation Of Phagocytosis (GO:0050764),0.00028348784410563496,9.553459119496855,78.0359148140527,HCK;FCER1G;SLC11A1;DYSF;SIRPB1,0.044980071264760745,0,0,GO_Biological_Process_2023,neg
10,Phosphorylation (GO:0016310),0.0004003268043928164,3.2393048128342246,25.341824431737667,GMFG;BCKDK;HCK;HK3;PINK1;PEAK3;TOLLIP;MKNK1;RPS6KA1;PGK1;PRKACA;JAK3;MAPK3,0.05716666766729419,0,0,GO_Biological_Process_2023,neg
11,Regulation Of Receptor Internalization (GO:0002090),0.0004448946011773135,12.607142857142858,97.29780799156961,CD63;FLOT1;RIN3;ARRB2,0.057755408225563964,0,0,GO_Biological_Process_2023,neg
12,Negative Regulation Of Interleukin-10 Production (GO:0032693),0.0005011239651713426,23.178836392034363,176.1280286078286,TYROBP;JAK3;VSIR,0.05963375185538977,0,0,GO_Biological_Process_2023,neg
13,Endocytosis (GO:0006897),0.0006464538444190075,4.51634438305709,33.168072691170956,RNASEK;SORT1;SLC11A1;TOM1;REPS2;RIN3;PDLIM7;MAPK3,0.0710104684484879,0,0,GO_Biological_Process_2023,neg
14,Glucose 6-Phosphate Metabolic Process (GO:0051156),0.0007195272026923491,20.086294416243653,145.36282995258424,HK3;G6PD;PGD,0.0733917746746196,0,0,GO_Biological_Process_2023,neg
15,Lipid Droplet Disassembly (GO:1905691),0.0009754681839454337,66.65656565656566,462.10284137848555,PLIN3;PNPLA2,0.09286457111160529,0,0,GO_Biological_Process_2023,neg
