rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,NADH Metabolic Process (GO:0006734),3.3473033797170354e-05,75.36548223350253,776.6239908457204,ME1;NUDT17;NUDT13,0.03886219223851478,0,0,195,neg,GO_Biological_Process_2023
2,NADP Metabolic Process (GO:0006739),0.0008481701801219675,18.82994923857868,133.17348392535672,ME1;NUDT17;NUDT13,0.26078812470251544,0,0,195,neg,GO_Biological_Process_2023
3,NAD Metabolic Process (GO:0019674),0.0013185462203513692,15.854394870424793,105.13406751270358,ME1;NUDT17;NUDT13,0.26078812470251544,0,0,195,neg,GO_Biological_Process_2023
