rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Angiogenesis,0.05019950084615693,5.872251931075461,17.568310863627904,TIMP1;FGFR1,0.495728985086672,0,0,224,neg,MSigDB_Hallmark_2020
2,TNF-alpha Signaling via NF-kB,0.0508439984704279,2.5779092702169626,7.679574154313181,MAP2K3;CXCL10;CCND1;CCL20;TNFRSF9,0.495728985086672,0,0,224,neg,MSigDB_Hallmark_2020
3,Apical Junction,0.0508439984704279,2.5779092702169626,7.679574154313181,FSCN1;MADCAM1;MYL9;JAM3;THBS3,0.495728985086672,0,0,224,neg,MSigDB_Hallmark_2020
