,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251
AGE_mid,0.11041616764165448,-0.356725882029492,0.1817088743574144,-0.07044816462293954,0.11796761903170695,0.05198159411584613,0.010879529911155808,0.11582494409410465,-0.0483561199057675,-0.01705916494996091,-0.11800714653550223,-0.026154694082724427,0.030311043624854296,0.0397229734438475,-0.11935909074133148,-0.032720980852743324,-0.08267054572793026,0.11364828176597515,0.06224034229158941,-0.06520096677832529,0.042413999157744464,-0.027626545609634064,0.0495618773836665,0.0056471338039469285,-0.01614027694582785,0.08806144929322862,0.00866019666713762,-0.003349672919124357,-0.018053856156070663,-0.0523818672994647,-0.08002888724074166,-0.0255194960090904,0.013086843518127169,0.036689195374523996,0.014005057073688465,-0.018330524595188632,-0.04828231596205712,-0.05364238759264619,0.006150164044963831,-0.012783847497261334,-0.019209102253434182,-0.05085766170217174,-0.04866027212418493,-0.002728084254170605,0.026491858149984903,0.12133109405910351,-0.09159070618831015,0.06059964979097288,-0.021175709982632095,0.0059404466703181225,-0.05396726706092093,0.059935823784212285,-0.0781203061761646,-0.0004520491552260976,0.04701699022280181,0.07027078464856511,-0.0014917718472257186,-0.020914457510868772,-0.06685776173859274,-0.006561601761190024,-0.03941054718670143,0.008016652292427987,-0.06079993692933836,-0.04828489331909923,-0.07980973962981572,0.009922595781340452,0.08390237786936271,0.1331835882973786,0.024263564374941822,-0.04928131882153638,0.005700668159330847,0.03588414465432543,-0.011003616404636237,0.031451981777516784,-0.00523473258976107,0.0386226828613584,-0.013708143133693021,-0.00543118982373688,0.050438238996604816,-0.04407734590413762,0.05180753820943254,0.04744322967643336,-0.008454682552340952,0.048212293747838426,0.03847207608653817,-0.01709542860441782,-0.04007321699591043,0.0010451423680227399,0.02919660166608261,0.0009209956559198303,-0.06724473865036792,-0.009283447366071795,-0.0876020173348866,-0.0288315925077878,-0.004615697194400432,0.06009922099444707,0.02094815585200807,0.06184152639863483,0.021802706279884464,0.004094011224139504,-0.018908900376651383,0.08379898249456609,0.051525642793883386,-0.06122893439587946,-0.0270127612781536,-0.03894575577095876,-0.04203414008714631,-0.11759604604356191,0.10183679640960831,0.0690019782729305,-0.03342334677789054,0.024943071310995973,-0.035037025204462946,0.05800957457579987,0.044881023639743674,0.05553544429634812,0.008526631762478979,0.12357232279425512,-0.08527984272739858,-0.03685241192889134,0.03130748117101594,-0.10502428853467195,0.06083493599272321,-0.038535835564019044,0.0675210819089245,-0.01742819671223732,0.014466813470858195,-0.08131065266393375,-0.09926208898689198,0.052974743725220416,-0.00828684120776721,-0.02555256807655592,0.01014648861971774,0.0904594391464178,-0.053124664007744384,-0.0018987895165619465,0.049451773654325716,0.13866878218175474,-0.028902795007007088,0.03093539030271759,0.04077464351054697,-0.0574914896791632,0.06442274947630341,0.049674245621022954,-0.021299663995143065,0.034052655470246114,-0.0026845461901182175,-0.003055541079487447,-0.05370954340043488,0.0835085480783494,-0.0016466300567929688,-0.0002697553412573702,-0.053328781050499534,0.00040993225066421606,-0.042420213719584314,-0.055827227609708346,-0.006407996098970339,-0.03638862014228182,0.05333240621157277,0.013425151739214745,-0.037452851813630436,0.03273068809468696,0.000546086556089458,0.020905340411425437,0.03132585989459656,-0.020898632056881267,-0.0065878209494174235,-0.014426551299868667,0.008490801682103916,0.08288635722717085,0.044926729574205314,-0.028163346454137244,-0.043548228955862786,0.053964545179184864,0.011271769930535663,0.10234552333231176,0.031647957262512766,-0.0455159326639898,-0.004186398634746937,-0.029811686892536257,-0.019747866225030185,-0.023763316234283453,-0.042528221840862815,-0.053936916875191455,-0.039759128704783944,0.05863358402937728,-0.04332346896932179,-0.06555581103314564,-0.0031237928662052584,-0.05940009483118924,-0.009021881757471583,-0.04889095762317787,-0.04234106236219778,0.01902314714721873,0.09341390928993633,-0.07502679123334183,-0.04731911909550393,-0.012525762525040413,0.0026015528846175234,0.0014080679619797717,-0.023142642892391388,0.028424623013349554,0.05196264933721421,0.0006646208925773158,-0.0028456430489743017,-0.003753486957744697,0.0100273280095561,0.018608493756552148,0.06343694653887158,0.03196640538190673,-0.1056534045274356,-0.04307043031766462,0.01656952733058336,0.044250341962795585,0.09661013311525944,0.04105928489528117,-0.010280306442590793,0.014481314115151158,0.023981259472759812,-0.008494655673942577,0.0361178651718913,0.008483695884651381,0.020336298516446943,-0.029399767254602593,0.052040307272763243,-0.02945686655243727,-0.015074202584631375,-0.04218578262227318,0.007512032279777638,0.019965339758251203,-0.028346868728004543,-0.03342938068386295,-0.008956869732643147,-0.0036429496543220635,-0.011976171245122675,9.771073683458544e-05,-0.0014873758877847446,-0.022131849226630727,0.020297132324386537,-0.02184867717628501,-0.00673439307653155,-0.052222601086731976,0.02015802730645982,0.0056233715355166755,-0.04548984595673186,0.020452761332321517,0.03520585413444535,-0.011590495055593038,-0.035651411722168194,0.03156680664685993,0.011794780710491132
DTHHRDY,0.30888305656098836,-0.6640011826269874,0.2819139457244925,-0.07805539902269125,0.1351940845239516,-0.06850757337398644,0.0295643159575063,0.06976944730494662,-0.01889152642603333,-0.03719400485836534,-0.07034996976451142,-0.07560633429764226,-0.03093085471295305,-0.04941489042630002,-0.055511148835905126,0.03537966547207333,0.01601003142897978,0.003039644332991029,-0.007700373575774531,0.05375288279575414,-0.019731176328557753,-0.017158728555425228,-0.011291263494348123,-0.027059408306157835,0.010521728994189529,0.03625798524564932,-0.028072930310276887,-0.010446557909418425,0.04132460581633681,0.0024624697381825165,-0.007368460571109034,-0.018772900869971892,-0.01320414124816374,0.007997696495994326,0.045442574345349276,-0.05015967512465695,-0.019967397328447916,-0.0051327917275307226,0.00743047061669645,-0.029729133914739737,-0.013632098664421026,0.02179469444229874,-0.027142047704616087,0.07315352863869555,0.0032791589812041946,0.02393052372395423,0.0033806250361260296,0.02574348059119708,-0.0033375094175438283,-0.034657380593536104,-0.030464566278352333,0.02596304359195567,-0.023425768729926827,0.04200738046910633,-0.02736532453105576,-0.003179387189822998,-0.02961491344388397,0.022134360396926202,-0.03649434178662273,-0.026395107903035467,-0.02172287122228394,0.003360727605104756,-0.04190888276390768,0.0032039201258914625,-0.05515997544330964,0.0012679190632731909,0.028259461949047163,0.06452883264568958,0.01999782630163781,-0.03417347181811273,0.029269310789810103,-0.020795810875170826,0.005561847026562343,-0.007107137362600753,-0.028846409055958085,-0.023524456192642013,0.03682254096560715,-0.02165211877682682,0.08180206630824542,-0.014899258697628008,0.012365331700355472,-0.028782840287913284,-0.02956698611684635,0.026230005309527203,0.052629640284743255,-0.012286758534394758,-0.03604305774993792,-0.03656635476415409,-0.0009800840188809788,-0.0343052313051412,-0.03085375894479978,-0.02518160858468763,0.028804703064641696,0.030753119690485775,-0.0416666572940295,-0.008887876114354794,-0.01924077513524665,-0.00970418584234337,-0.002452615901430156,0.01164338567452637,-0.03439029688898965,0.011293906545471516,0.023256464362837775,0.006131024697459035,0.0032360840249469683,0.017410780753839127,0.012084802320350497,0.013925911070584615,-0.051385603560338916,-0.04889831624981311,-0.02810951284864638,0.0009983549569032382,-0.03081962970003713,0.0579936651003005,0.028374861627327216,-0.035838187402603756,0.005267397577307472,0.05778364419180279,-0.026748111100254844,0.01791049361956959,-0.03312407208925709,-0.03475040243897139,0.02391097869974941,0.006075534177976,0.02667916135120497,-0.040859483035052054,0.004049560944295593,-0.01731329960676488,0.005432703482440615,0.028724923583040046,0.008790760928205322,-0.045796675425343,-0.045211531014839317,0.0034850323325544166,0.04968267894447939,0.015151392220691862,0.00017491576793565158,0.03800131465842604,0.015259499788693004,0.05535709284068183,0.0046845980275440355,-0.03758310264605451,0.04317937710776265,0.03727907067077807,0.015750280497037212,0.020157669901115928,0.02122809205198382,0.018943506431460155,-0.010006306916910256,0.025093954166149086,-0.03033593779034696,0.0027893812768760447,0.004967919553863983,-0.03163306595706078,-0.008066863110777403,0.007965451272288869,0.015733161658222587,-0.0019925488025506655,-0.0009792707723814717,-0.004492251676302282,-0.02131693923205497,0.04306199852966713,-0.010308238233960591,-0.01571571752080816,0.019398883808859155,-0.032788011527444115,0.006214328247225211,-0.020418803352107655,0.018550749034523202,0.038388867277766144,0.0025009362976092025,0.02374668935274065,-0.02594283441644292,0.02698369505705373,-0.021583562096918373,-0.0059602293784542185,-0.007096172088965733,0.009614877822589164,-0.02184966990566542,-0.03915472207757869,-0.017512043497136087,-6.988498252430993e-05,-0.0508532117394366,0.025411879331023058,-0.005372807877751917,0.023001633572217225,-0.05139887303238921,-0.02024437553207171,-0.0014503166990043077,0.053676993343241795,0.014446998765143788,-0.030002276305707523,0.04365408264363327,-0.05818233828818614,-0.000930503090627696,-0.004936284265033157,0.02820776657989516,0.0015341488589951646,0.02674629484973928,0.007974071685183643,0.019304127037558252,0.013207489112920044,4.589421078885054e-05,0.012874681537105089,-0.004562936351217774,-0.018426390090640243,-0.02547014844271274,-0.020138545054269184,-0.009711559277272235,0.022832600287294676,-0.04081014608074862,0.007915002881102778,-0.008719642521823426,0.0007085816750205342,0.01931617663985928,0.014358016043989386,0.0025818543243101583,-0.025822121527699412,0.015873609328687463,0.02930514785222171,0.00917503345333075,-0.02504929337921782,-0.0090519214874137,-0.002804656756958453,-0.038351851007930246,-0.02982378225317404,0.01393792001056067,-0.02418834997251463,0.006980487774410847,-0.01641628871780855,-0.016003633889850325,-0.014681823691876462,-0.023641916095387485,-0.03442681165681751,0.013290331823003166,-0.019531253230762262,-0.010679756343152083,-0.0002017257942027356,-0.0020489338931831574,0.010348290624061316,-0.032238893936868594,0.015096755610033308,0.0031586900664105425,-0.0010866193103164085,-0.013634335092294668,0.01451029645102209,0.028949908227128687,0.026519832807843206,-0.02311032396687635,-0.005337269005723457,0.027592003438685037
SMRIN,0.21250589594104724,0.4603053536937286,0.19070467789535211,-0.043273184245491134,-0.1511557543053174,0.13523124504923012,-0.05200083430642047,0.035568477650698364,0.05455220267346304,0.04276801595313038,-0.008872333451594456,-0.11849721627530437,0.09874442509475256,-0.0644721598521428,-0.11256030295816605,0.023400134782149227,-0.11347542105492278,-0.13503641248171241,0.12003566173328727,0.03802324738360468,0.0781002566511668,-0.07201516898540025,0.025475515090170788,-0.08987140736900585,-0.17094533391995254,-0.04933294216975768,-0.03704773919344568,0.05114160633067498,0.02915115748721695,0.023184078118044987,0.06998844172938992,-0.03619494803387807,0.04375360268970123,0.029962741425379094,0.0023457845768277454,0.00522475789265728,0.11809018913338915,-0.007502741339077951,0.060154830670429746,0.06759040876178492,-0.03576068910027696,0.001811830378604802,-0.03682202150614112,0.0023490087838501823,-0.007886595942752764,-0.003139067080884113,-0.04708448689268638,-0.07099691105752648,-0.02312719058047285,-0.002983690456856815,-0.02324322723967962,-0.03376156476769613,-0.01775921062839084,0.0772461085411617,0.0614964139341722,0.024489325264516602,0.01216791374747061,0.005048365933649206,-0.028158461258182946,-0.02785958422592323,0.007736449956736686,0.04559884652309612,0.0191397047358753,0.03267128408583196,-0.015016257096586993,-0.006380717295269864,0.027765780677730886,0.032329506543586656,0.04648890162929354,0.05542829394780789,0.01883258162018769,0.01985901604428741,0.008236236838815388,-0.016530857340044256,0.0026618264522284972,-0.015344697091797045,0.07916119472955338,0.01796021326114572,0.06936056800430476,-0.023509827408114012,0.03918945930063393,-0.03222812958825168,-0.024403106721333872,0.04235676718763184,0.0016656624609653274,0.013556549557580073,0.019733770678692815,-0.043978380949779836,-0.032734121329168524,0.022783290628568882,0.015275724576824265,0.05001472278059926,0.02248706950784923,-0.0637771692708028,0.010146718674013172,0.058476793285389086,0.020438352696031205,-0.0020360171474670596,0.027689455115088232,-0.0014674433162873734,0.049646270144283425,0.07221104536094679,0.042746687475740945,-0.03370212569938681,-0.012229579606241468,-0.0033630914796085507,0.03402424485708885,-0.020214502265311574,-0.01479806642495711,-0.028860630919188005,0.06548957113572648,-0.015569359373205777,0.03294885583643623,-0.03671273480552088,-0.008168505295610234,-0.0889160562716706,-0.006815231381944696,0.03568878232495642,0.001755801083189718,0.05026927276523396,0.028214873283208607,0.021112385931725347,-0.014195348473367156,-0.002804027899358355,0.023290384166849514,0.05035281220114264,0.022437848160355617,-0.034533797143170765,0.008918713321676203,0.007061164151407924,0.004153520908386071,0.06199787090909706,-0.011888010825601925,-0.04297895795789328,0.014242760553610762,0.05808019262589536,0.05650186210334353,0.0046768282647147805,-0.01592941515382289,0.06140334105160006,-0.0122928923621245,0.01733115655362787,-0.045442356503838044,0.02581079217751641,-0.06004490608712521,0.0028268988930570805,0.03874050586956006,-0.04267268148649573,-0.018108364414040002,-0.009730100096099564,-0.040283439702067006,0.008055437690352182,0.015744278403106483,0.005750094875708747,-0.0389748407720361,0.03247064098695369,0.012130209081895278,-0.06683572395906189,-0.052579417096810105,0.013194278584368408,-0.03616925875850146,-0.04593517306785745,-0.02970072241440464,-0.015037863922784117,-0.030312428712909664,0.044351437939289584,-0.0327216536221573,-0.015739233330967054,0.05703353152176999,0.007011815227377457,0.012645861846012444,0.07306634165978362,-0.03291674134274872,-0.04224219185966545,-0.00014848749103691102,-0.00046297525226138026,-0.002033129278587251,0.007466486406876014,-0.021410103177286352,-0.01600383296007168,0.010553583445790559,0.01214338425879272,0.027354914641842917,0.05379053595481373,0.01695717173475915,-0.007014621911188356,-0.043979737900217336,0.058389055421631045,-0.053348158514321585,-0.031790785622031976,-0.013718618150858976,0.0014986067848819355,0.017027512798036416,-0.0352286485501069,-0.003510465575414692,0.0006426262118928535,-0.006961515278254042,-0.0355469984010381,-0.03542773753480889,0.00011857659207696464,-0.03770990781121194,-0.00013730714726126607,-0.013988268558310995,-0.023871680858114138,0.020335526007322836,-0.004123610009426125,-0.029413779587274733,0.02093038060509548,-0.00640379705057436,-0.019671571318040548,-0.011041250556867652,-0.011706573794454424,-7.683586879009102e-05,-0.01319331596140847,-0.049245853786550914,0.052038654950665675,0.00010226999109298457,-0.048822914371129296,-0.009124645047900634,0.01400800812792318,-0.026552945335413154,0.02006428669209357,-0.029594022038122555,0.003412846328983568,-0.004786196150403921,-0.0187868744263912,0.02546533216295604,-0.023266828898998542,0.031308256366030206,0.0447730320021407,-0.02865762185544434,-0.0015205035577537382,-0.032050044340663476,0.002837174603207725,-0.025745026323218963,-0.044955860777326655,-0.036906442379940826,0.005575175845808043,-0.016534939789223744,0.030731053721812056,-0.01345909268128677,-0.010464361055058154,-0.018456393206591405,0.01434908979814926,0.0010942819459747424,0.021009188111273388,0.012260058800683784,0.030798773667150215,-0.02018210942281637,0.041974826232009904,-0.008918655332341267
SMTSISCH,0.37439750314167847,-0.6522872017674881,0.29447171431064995,-0.0792305255000531,0.15239374052440507,-0.09418145588992427,-0.016967943802973406,0.07524504962599213,-0.035525624303054545,-0.01709308766040753,-0.0543100608916367,-0.0666881568391848,-0.035839965742479836,-0.08502625999077058,-0.005823186086956201,0.012800626193999411,0.008779492762673476,-0.07514649544371052,-0.057846227929883184,-0.05966387781503232,-0.05807160258321865,-0.03966557296575699,-0.09916868478750475,0.018523746784988616,0.012696522656779233,-0.012526086617335746,-0.02061397626186566,-0.0412891489208519,0.03425426708662528,0.017504377511323665,0.06481097536339667,0.05196394711640017,-0.019206270213881604,-0.0008065574153393912,0.00020132351288887527,-0.029588381261403222,-0.0054638712582520624,0.011437987992399543,-0.018295255047177023,0.01404782600573859,0.04483817393256247,-0.0035588721649420047,-0.007824732149059429,0.04319864653380366,-0.009060266508289422,0.03780692869689134,0.020319966714364292,0.025257995267202068,0.07247820028930568,-0.05207849997089831,0.08245837273933959,0.009347014665817964,0.027566149093231067,-0.029202842778829743,0.03223349900358586,0.038020342719263425,-0.06409453002654932,-0.008206090904721724,-0.05782472713128072,-0.025199951375972127,-0.06616380183317959,0.029551519376045235,-0.09806579181844505,0.003122929009532759,0.031749465374421616,-0.034558867637062625,0.014240388622107405,0.038191510801273275,-0.003347925834446864,-0.01622952538199691,0.013606935659437288,0.026909294382713566,0.011225353241146494,-0.002317847486464267,-0.023966613144441234,0.013305027136502064,0.044811513414580936,0.022511489629577715,0.018590197358593602,-0.0119780582993053,-0.007557347698125087,-0.022157972105713672,0.0032555349782885474,0.01451875371153724,-0.016824357195722124,0.020445582857325097,-0.0196143721374926,-0.023077913468872654,0.040688673295082765,0.02130848393599835,0.003243444468805338,-0.04303321672094307,0.00822998855237213,-0.007368398066035434,-0.005075924119492472,0.03755868361692603,0.0055765349706434555,-0.001261144041914641,0.02712220069814446,-0.01350574848534441,-0.022528220344360632,-0.051606911065362304,0.005215165699898227,-0.004622707120944617,0.010532734709120552,0.04098064020768121,-0.002214771170264638,-0.0012874857671656577,0.017310504302618292,-0.0025731532350535672,0.02146054806845368,0.004960910786605807,-0.02222622917145824,-0.009383498722754603,0.040274726838079006,0.03573449257723226,-0.04648390007885904,0.0029018403473519954,0.0008738462957542466,-0.004670372537725592,-0.01413679279182842,-0.02701273672019638,-0.0031233422593686107,-0.020579452189864775,-0.012050624970480893,0.024787870446798786,0.017137281778567347,0.00636257157984826,0.011977574206640444,0.046967319736838584,0.0038018276470084163,-0.013471448748968703,-0.0036795647312870923,-0.005171042424567411,-0.001765911005700478,-0.01382150678134976,-0.006681694910231259,0.001226183105801571,0.008407072010603749,0.028249392757552255,0.014802030570444632,0.024688170972114974,0.06824008707988118,0.02067846106904214,0.013835167640209206,0.0003594801286384785,0.001333911434439076,0.05423410557180712,0.003061342976852659,0.016866437836150015,0.0039886519942279736,0.01525194157030567,0.0016912190496547904,-0.006459555412753615,0.004047545999405953,-0.022183440102740315,0.014799846249883699,0.0020560950404356778,0.023260333753555844,0.0193843336645811,0.05536202967378128,0.0013685889992361333,0.01680723684537969,-0.0059781901968151635,0.05583638144964842,0.0027897433775926276,-0.012359806690527109,-0.009680719811837452,-0.006530103063302617,-0.019758785244415582,-0.018113106326671673,-0.02289289561379268,0.02152453095018172,-0.004524223781492028,-0.013675110075214686,-0.00925529681653518,0.0024953205802554046,0.0001523947323240111,0.03180595072341348,0.005361143284278144,0.018494606767991972,-0.033936218205815494,-0.04199914756025996,-0.005480413058824306,0.026375718001799768,-0.003960775341015222,-0.025883856240030673,-0.011891346676605406,0.040240568787361305,0.02524904545647133,-0.016608180303018916,0.000983865209196188,-0.009046711913673478,-0.037469964780737705,-0.0018829433592137345,0.02100887780500573,-0.010537079735966081,-0.0009687993008948446,0.020388896786984384,0.02169595878923125,0.011716459346072882,-0.0070388844540653014,0.006075481015312865,0.025440805187444775,0.0056428202443141,-0.020070777063345598,-0.04241869060075497,-0.011032625324843337,-0.029454877950146726,0.0027557860482237697,-0.010643922529241045,0.006768996889839513,-0.001459988055788405,0.008094761398943223,0.029069858981652603,-0.02366254391522141,0.009822747876850665,-0.008738096936259284,-0.030637256573348,-0.007939698253393426,0.028270952591845554,2.9954709530178675e-05,-0.0062596605635829704,-0.01693267588126799,-0.006901720929976974,-0.03628504762283049,-0.013734795158649863,-0.01852210559278338,0.021260098283789178,0.007001833654496636,0.0027054994467696778,-0.008093438999468497,-0.0006705982193441183,-0.001008565742241964,-0.022748813106738378,-0.0034107161952200175,0.0035952381504969714,-0.032797773943734364,0.017741264124372137,0.0030436558838781986,0.0003632702199901488,-0.021769115817315207,-0.008608560823426965,-0.007827920076364571,0.00947934907039591,0.008680182923549183,-0.0025102211886224067,0.010673936274462061,-0.03837299832204127,0.00981501420135115,-0.006291114779660383
SMRDLGTH,-0.0051942193164011795,-0.042040760568960944,-0.016141821152647562,0.025916594893025377,-0.029429376790637146,0.026891264936604604,-0.044634141741396266,-0.0696175185796445,-0.04414746468768288,0.01961402835222554,0.021959903866654754,0.03953664373219996,-0.009964597530368324,-0.018512260808589122,-0.004800315761435318,-0.017822381280668678,0.007765448896936974,-0.02822518554980192,0.01965855085871667,-0.0018384724663147783,-0.0321814379307884,0.02282973766342235,0.02586757627134672,0.011009779819449513,0.0691025488986535,-0.0715531509985483,-0.006707984537099611,-0.01720169806209775,0.05531833702446113,-0.05440573530273899,0.0016290192953835984,-0.05084470241287083,-0.046946022238553924,-0.007560162857155212,0.03816445130923563,0.008382622952434712,0.07807536921546078,0.06700867515741792,0.04010534747274922,0.006430541331625325,-0.008681888765770413,0.006498970011552581,-0.07744437783036234,0.041269621983626874,-0.008409818966251955,0.047343983263323154,-0.0040089994884303995,0.005800865882679339,0.05477715828176722,0.06233446994392546,0.06557024728144709,0.05097519941465518,0.01622856327736304,0.0003724099311425581,0.07365810053573363,-0.04512992068683074,0.03718517548912284,0.05750125577867896,-0.05070938031186085,0.025161905509596905,-0.0024579494100792983,-0.06569624816804391,0.03365320285595455,-0.012662595626923196,0.04034418988441839,-0.0288277746462767,-0.05126547299761583,0.017128005637560704,-0.005406085036945178,-0.0014221979967573132,-0.04408561568851785,0.03423133747226302,-0.0019418831156279206,0.0660993632760769,-0.009989271333226708,-0.05583045551045517,0.008736280793404898,-0.05329870401449279,0.047190786362909104,0.00030047208814211105,-0.08579443136302399,0.07024587809243804,-0.009452588705720324,-0.00645565377986786,0.023326174576933062,-0.0355336756178016,0.04520909617866966,-0.018425957329257794,-0.00698805961487879,0.051853586796413685,-0.04246361471928064,-0.010029955692606535,0.055371413115943166,0.03821423756033655,-0.011663580764523696,-0.05056309207624713,0.04586706425489326,-0.07359910273156559,-0.018610407713292476,-0.06235980171486008,-0.007474298023208032,-0.028341974883331608,0.06867497931045419,-0.02268662960684372,0.04209383666044298,-0.057260329801435084,0.0073481874752651735,-0.03243168512244544,-0.031306340389411005,0.026695958079312233,0.08641686916313152,0.01360897304322481,0.03357249210527112,0.09705127819509547,0.03880717645836006,-0.016268480007320604,-0.010166374407076894,-0.0366877516234978,0.02194005516302201,-0.021499326213298232,-0.07217767236423053,0.013684091065260341,-0.005873352032409972,-0.08062817568986232,0.01768859443850321,-0.016097517968848507,-0.048894156050905975,0.03517267046664692,0.005937613581187813,-0.009050131565763554,0.013722362875027344,0.03972515158603801,-0.008900224505730612,0.051186845812507105,-0.022047632943484566,0.04754170267022836,-0.04402376668935284,-0.010020744139539404,0.0007527154791997994,-0.017040386222076927,0.04165201109725882,-0.05431427774014391,0.025681042321737325,0.0720113165195225,-0.024794540000372064,-0.015064508089177454,-0.0508104880729072,0.004752393753217032,0.024160149113546473,0.007912395100626912,-0.007563562358882367,0.0009853071941448423,-0.07499388539181358,-0.006647122490048928,0.0011676740126048172,0.046393438715872135,0.020330116941848893,0.04640539180259021,-0.020194465856800795,0.016566539545849898,0.055575273558226446,-0.04325021555440596,0.05571531109711604,-0.00984473767914959,0.017128992589675037,-0.025592545615485254,-0.006621900380460356,0.01882172512710629,0.023910998535349805,-0.013791339861684786,0.0022836975312260813,0.04059191486511657,0.0997788848550804,0.029430802388135634,0.0026599456094799434,0.03188633924860211,-0.04675696607798568,0.025226934687797006,0.00030222666967870735,-0.07139183957216876,-0.05844390470921531,0.01872006905932974,0.030746080572506607,-0.038626893205474785,0.041210624179458824,0.02245524416670509,-0.015310149504300933,-0.013190615008092639,0.026290759405704533,-0.03729395954439181,-0.012428468653133634,-0.06970897614223959,-0.00034554290136342775,-0.015181187761361107,-0.00781775735899675,0.04354290168697942,0.047471190424726396,0.03599249868962153,0.03111509100192201,0.0598736693388492,-0.03931830799223976,-0.024646058537837603,-0.00983596477146661,-0.02644253070862011,0.04280466150545654,-0.005175796210266918,-0.010189074305706609,0.0257871945047014,0.01644459612905646,0.014582436811997628,0.04922314008901777,9.430875759204947e-05,0.04171089924008084,0.040423146053565215,0.013640555510883546,0.002252773031643572,0.00031308314293639674,0.029437711052935977,0.03226127139070352,-0.0017317719766205173,0.02073027119353888,-0.034616797103584014,0.019580142996300027,0.02257137553215855,0.03691979503171266,0.0015636611331453873,-0.0749889506312419,-0.0442841027248453,-0.01086228530902939,-0.029443413442929913,-0.011712270402164243,-0.039481922720527356,-0.0055968957790500234,0.019932594562463803,-0.0807105313607363,0.07656620977129591,0.0013329336610829782,0.012164513793221931,-0.009757008602319777,-0.024120232383588913,0.02285649503185545,-0.017055629149176108,-0.07982370005533292,-0.04710897899876531,0.00040454070553147726,0.0359983107409615,-0.049566380102114414,0.026165964793914122,-0.02954594680147476,-0.027707364673813944,-0.0254646804860058
