rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,B Cell Receptor Signaling Pathway (GO:0050853),3.4629243628747584e-07,18.377441211638104,273.3824888472053,IGHG4;IGHG1;IGKC;IGLC3;IGHE;IGHA1;IGHA2,0.0003958122546765849,0,0,58,pos,GO_Biological_Process_2023
2,Glomerular Filtration (GO:0003094),6.464958568914984e-06,44.87755102040816,536.2469711319385,IGHA1;IGHA2;IGKV3-20;JCHAIN,0.0036947238221349136,0,0,58,pos,GO_Biological_Process_2023
3,Renal Filtration (GO:0097205),1.2150001455530943e-05,36.714285714285715,415.53894085341443,IGHA1;IGHA2;IGKV3-20;JCHAIN,0.004629150554557289,0,0,58,pos,GO_Biological_Process_2023
