rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,RNA degradation,0.008133898467797572,5.36734693877551,25.826143528716216,CNOT10;PABPC1L;PFKM;MPHOSPH6,0.9278233827637928,0,0,58,pos,KEGG_2021_Human
2,Tryptophan metabolism,0.06601160795023121,4.98989898989899,13.562169587343401,ALDH2;KYNU,0.9278233827637928,0,0,58,pos,KEGG_2021_Human
3,Porphyrin and chlorophyll metabolism,0.06878964677848877,4.867947770386794,13.030045670347697,UROD;UROS,0.9278233827637928,0,0,58,pos,KEGG_2021_Human
