rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cholesterol Biosynthesis R-HSA-191273,5.040037149156438e-09,37.76029451868012,721.4426130512456,SQLE;MVK;MSMO1;DHCR24;HMGCR;SREBF2;FDFT1,1.940414302425229e-06,0,0,108,pos,Reactome_2022
2,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,5.9898599003834606e-05,13.695772695772696,133.16204547949982,SQLE;MVK;HMGCR;SREBF2;FDFT1,0.011530480308238162,0,0,108,pos,Reactome_2022
3,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,0.00022050262506885927,10.128205128205128,85.27544560100635,SQLE;MVK;HMGCR;SREBF2;FDFT1,0.02829783688383694,0,0,108,pos,Reactome_2022
