rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,FOXA1 mouse,0.004247232134539841,24.98989898989899,136.4820277236255,SFTPC;SFTPD,0.24536848015980797,0,0,174,neg,TRRUST_Transcription_Factors_2019
2,GATA6 mouse,0.009590008493683598,15.374514374514375,71.44588341233826,SFTPC;CAV1,0.24536848015980797,0,0,174,neg,TRRUST_Transcription_Factors_2019
3,FOXM1 mouse,0.021930489497360046,9.513708513708513,36.34120010270031,SOCS3;SFTPC,0.24536848015980797,0,0,174,neg,TRRUST_Transcription_Factors_2019
