rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Serine Family Amino Acid Catabolic Process (GO:0009071),7.91555905106562e-05,50.23857868020305,474.45791686900793,SHMT1;SDSL;THNSL2,0.04317937462356296,0,0,208,pos,GO_Biological_Process_2023
2,Ether Lipid Biosynthetic Process (GO:0008611),7.91555905106562e-05,50.23857868020305,474.45791686900793,PEX7;PLA2G4C;PLA2G4A,0.04317937462356296,0,0,208,pos,GO_Biological_Process_2023
3,Monoacylglycerol Biosynthetic Process (GO:0006640),0.0014535707837741265,49.98989898989899,326.6206097208578,DGAT1;PLA2G4A,0.36518053840789916,0,0,208,pos,GO_Biological_Process_2023
