rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,African trypanosomiasis,0.0004949472916124923,12.224489795918368,93.04131653695897,IL18;HBB;APOA1;HBA1,0.09453493269798603,0,0,64,neg,KEGG_2021_Human
2,Malaria,0.0015598806233641427,8.763975155279503,56.64285082988862,GYPC;IL18;HBB;HBA1,0.14306463015324766,0,0,64,neg,KEGG_2021_Human
3,Mineral absorption,0.003056541487458822,7.19533527696793,41.664381947961964,MT2A;MT1F;MT1X;MT1E,0.14306463015324766,0,0,64,neg,KEGG_2021_Human
