rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Metallothioneins Bind Metals R-HSA-5661231,3.031048397200008e-06,57.70553935860058,733.2413213987782,MT2A;MT1F;MT1X;MT1E,0.0020247403293296054,0,0,64,neg,Reactome_2022
2,Response To Metal Ions R-HSA-5660526,8.98018633910456e-06,40.38775510204081,469.32550127312595,MT2A;MT1F;MT1X;MT1E,0.0029993822372609232,0,0,64,neg,Reactome_2022
3,Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332,0.0007356418168161046,10.900717043574186,78.64613599642355,TUBB6;TUBB2A;TPGS1;TUBB4B,0.16380291121105262,0,0,64,neg,Reactome_2022
