rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Low-Density Lipoprotein Particle Binding (GO:0030169),0.0005011239651713426,23.178836392034363,176.1280286078286,COLEC12;STAB1;PLTP,0.09031348151545199,0,0,30,neg,GO_Molecular_Function_2023
2,Insulin-Like Growth Factor II Binding (GO:0031995),0.0014535707837741265,49.98989898989899,326.6206097208578,IGFBP3;IGFBP6,0.09031348151545199,0,0,30,neg,GO_Molecular_Function_2023
3,Cell-Matrix Adhesion Mediator Activity (GO:0098634),0.0014535707837741265,49.98989898989899,326.6206097208578,ITGA10;ITGA1,0.09031348151545199,0,0,30,neg,GO_Molecular_Function_2023
