rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Coagulation,0.0026750949906243467,4.608247422680412,27.298199626511767,THBD;SERPINB2;P2RY1;HTRA1;FN1;APOA1,0.10967889461559821,0,0,133,neg,MSigDB_Hallmark_2020
2,Complement,0.015493990781832804,3.1256244021681368,13.025424015927582,SERPINB2;ERAP2;KYNU;FN1;L3MBTL4;ATOX1,0.17236504751382298,0,0,133,neg,MSigDB_Hallmark_2020
3,Inflammatory Response,0.015493990781832804,3.1256244021681368,13.025424015927582,ADGRE1;CALCRL;GCH1;EBI3;CLEC5A;PROK2,0.17236504751382298,0,0,133,neg,MSigDB_Hallmark_2020
