rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Inflammatory Response,0.0508439984704279,2.5779092702169626,7.679574154313181,MARCO;SLC31A1;CLEC5A;NOD2;PVR,0.8673678080217752,0,0,147,pos,MSigDB_Hallmark_2020
2,Fatty Acid Metabolism,0.07434771218675854,2.6034985422740524,6.766498900945197,TP53INP2;ODC1;SUCLG2;ACAT2,0.8673678080217752,0,0,147,pos,MSigDB_Hallmark_2020
3,mTORC1 Signaling,0.1410458258534753,2.0412328196584757,3.9981023755392973,ERO1A;PIK3R3;CD9;ACACA,0.8673678080217752,0,0,147,pos,MSigDB_Hallmark_2020
