rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Epithelial Mesenchymal Transition,0.00019001668226546373,4.837614100490667,41.45060631295679,ACTA2;COPA;DST;COL4A1;CALD1;SERPINH1;SDC1;TIMP3;FSTL3,0.008360734019680405,0,0,45,pos,MSigDB_Hallmark_2020
2,mTORC1 Signaling,0.004067400402162354,3.684635829149776,20.28300352206346,HSPA4;PSAT1;SERPINH1;ASNS;CACYBP;HSPE1;HSPD1,0.05965520589838119,0,0,45,pos,MSigDB_Hallmark_2020
3,Xenobiotic Metabolism,0.004067400402162354,3.684635829149776,20.28300352206346,NFS1;ALDH2;LEAP2;PTGES3;PDK4;ETFDH;AP4B1,0.05965520589838119,0,0,45,pos,MSigDB_Hallmark_2020
