rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Adipogenesis,0.1410458258534753,2.0412328196584757,3.9981023755392973,COL4A1;GPX3;CMBL;FAH,0.7389816764384824,0,0,151,pos,MSigDB_Hallmark_2020
2,Myogenesis,0.1410458258534753,2.0412328196584757,3.9981023755392973,GABARAPL2;GPX3;MYL6B;MYOM2,0.7389816764384824,0,0,151,pos,MSigDB_Hallmark_2020
3,Oxidative Phosphorylation,0.1410458258534753,2.0412328196584757,3.9981023755392973,CPT1A;NDUFS4;PDK4;SLC25A20,0.7389816764384824,0,0,151,pos,MSigDB_Hallmark_2020
