rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Myogenesis,0.0508439984704279,2.5779092702169626,7.679574154313181,CHRNB1;IGFBP3;SPEG;MYH11;PVALB,0.5423359836845643,0,0,136,pos,MSigDB_Hallmark_2020
2,Apical Junction,0.0508439984704279,2.5779092702169626,7.679574154313181,SPEG;MADCAM1;PCDH1;MYL9;NECTIN1,0.5423359836845643,0,0,136,pos,MSigDB_Hallmark_2020
3,Complement,0.0508439984704279,2.5779092702169626,7.679574154313181,CR2;KLK1;CPQ;KCNIP2;ME1,0.5423359836845643,0,0,136,pos,MSigDB_Hallmark_2020
