rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Impaired BRCA2 Binding To PALB2 R-HSA-9709603,0.0017076659731305678,14.343002175489485,91.40261395182883,BARD1;XRCC2;DNA2,0.27096701700807024,0,0,150,neg,Reactome_2022
2,Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192,0.0019263332020576173,13.690355329949238,85.59397680666795,BARD1;XRCC2;DNA2,0.27096701700807024,0,0,150,neg,Reactome_2022
3,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,0.002414105915085408,12.548223350253807,75.62094298941223,BARD1;XRCC2;DNA2,0.27096701700807024,0,0,150,neg,Reactome_2022
