rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Estrogen Response Early,0.0508439984704279,2.5779092702169626,7.679574154313181,SCARB1;OLFM1;TBC1D30;RHOBTB3;GLA,0.29739084874703414,0,0,218,neg,MSigDB_Hallmark_2020
2,Apical Junction,0.0508439984704279,2.5779092702169626,7.679574154313181,JUP;CTNNA1;FSCN1;MADCAM1;CRAT,0.29739084874703414,0,0,218,neg,MSigDB_Hallmark_2020
3,Xenobiotic Metabolism,0.0508439984704279,2.5779092702169626,7.679574154313181,ABCC3;JUP;AKR1C3;DHRS1;CES1,0.29739084874703414,0,0,218,neg,MSigDB_Hallmark_2020
