rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Striated Muscle Contraction (GO:0006941),0.00026114908025227007,9.73767258382643,80.33988011860673,RYR1;TNNT1;TNNC2;LMOD3;MYH7,0.1952562148197443,0,0,70,neg,GO_Biological_Process_2023
2,Skin Development (GO:0043588),0.0005949605404203094,8.032967032967033,59.66097044986614,RYR1;DSP;WNT10A;COL5A3;DHCR24,0.1952562148197443,0,0,70,neg,GO_Biological_Process_2023
3,Phospholipid Metabolic Process (GO:0006644),0.000636296477275603,7.907051282051282,58.1946793072387,SMPD3;SMPD2;PIP4P1;MBOAT1;PLBD2,0.1952562148197443,0,0,70,neg,GO_Biological_Process_2023
