rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Immunoglobulin Receptor Binding (GO:0034987),3.3473033797170354e-05,75.36548223350253,776.6239908457204,IGHM;IGHA2;JCHAIN,0.0070628101312029444,0,0,18,neg,GO_Molecular_Function_2023
2,Xylosyltransferase Activity (GO:0042285),0.0020216133697869413,39.98989898989899,248.09171029141777,LARGE1;LARGE2,0.1266961650083341,0,0,18,neg,GO_Molecular_Function_2023
3,Oxidized DNA Binding (GO:0032356),0.0020216133697869413,39.98989898989899,248.09171029141777,MSH3;OGG1,0.1266961650083341,0,0,18,neg,GO_Molecular_Function_2023
