rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Androgen Biosynthesis R-HSA-193048,0.0051570205394645754,22.21212121212121,117.00004466783103,POMC;SRD5A3,0.6562857023298065,0,0,202,neg,Reactome_2022
2,Metallothioneins Bind Metals R-HSA-5661231,0.0051570205394645754,22.21212121212121,117.00004466783103,MT2A;MT1F,0.6562857023298065,0,0,202,neg,Reactome_2022
3,ALK Mutants Bind TKIs R-HSA-9700645,0.0061478754316609515,19.98989898989899,101.78154350719133,HIP1;FN1,0.6562857023298065,0,0,202,neg,Reactome_2022
