rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Lysophosphatidic Acid Phosphatase Activity (GO:0052642),0.0009754681839454337,66.65656565656566,462.10284137848555,ACP6;EPHX2,0.13473914505252632,0,0,28,pos,GO_Molecular_Function_2023
2,Ether Hydrolase Activity (GO:0016803),0.0014535707837741265,49.98989898989899,326.6206097208578,EPHX2;LTA4H,0.13473914505252632,0,0,28,pos,GO_Molecular_Function_2023
3,C-C Chemokine Binding (GO:0019957),0.0020216133697869413,39.98989898989899,248.09171029141777,CCR1;CCR7,0.13473914505252632,0,0,28,pos,GO_Molecular_Function_2023
