rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364,5.3162099096467675e-05,60.28934010152284,593.3776232841345,MYC;LEF1;TCF7,0.016187859174874406,0,0,28,pos,Reactome_2022
2,RUNX3 Regulates WNT Signaling R-HSA-8951430,5.3162099096467675e-05,60.28934010152284,593.3776232841345,MYC;LEF1;TCF7,0.016187859174874406,0,0,28,pos,Reactome_2022
3,Repression Of WNT Target Genes R-HSA-4641265,0.000330570754905644,27.395939086294415,219.56995457412373,MYC;LEF1;TCF7,0.06710586324584573,0,0,28,pos,Reactome_2022
