rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,NANOG human,0.0015052246919242,15.060913705583756,97.87806321199126,LXN;LAMB1;GATA2,0.11138662720239079,0,0,223,pos,TRRUST_Transcription_Factors_2019
2,BTF3 human,0.0034202318391573132,28.561327561327563,162.17255858986445,ABL2;MADCAM1,0.12654857804882058,0,0,223,pos,TRRUST_Transcription_Factors_2019
3,ATF4 human,0.04771715203605925,6.05050505050505,18.408446001894514,HRK;ASNS,0.2959723213182803,0,0,223,pos,TRRUST_Transcription_Factors_2019
