rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Intracellular Membrane-Bounded Organelle (GO:0043231),0.0005580629679859046,1.6559107590970965,12.40449167303386,DDX3Y;CCNK;CALCOCO1;SPARC;CDKN1B;KDM5D;FBH1;FHOD1;NGLY1;DNPH1;MED12;BASP1;AKT2;GRAP2;UIMC1;PBK;MLX;IKBKG;CIC;JUNB;IZUMO4;KHNYN;ESCO2;TYK2;VRK2;ZFY;RNF40;NME1;EPN2;C15ORF48;CTTN;ELF4;SLC25A19;GORASP1;TMBIM1;BMP2K;ALDOA;PPIB;DNASE1L1;POLDIP3;PNKP;SRF;KATNB1;XPC;PTTG1IP;AKAP17A;ABCB9;PSMA7;SEC14L2;IRAK1;PCBP1;NEU1;LMNA;E2F1;S1PR1;DHX38;CAMTA2;BRD8;APBB3;KLHDC2;ABCA2;CDKN2C;TIPARP;CNBP;USP9Y;NFKB1;MANF;CLK2;HOOK2;MKRN2;CALM3;HNRNPC;TECPR1,0.029248120302654168,0,0,25,neg,GO_Cellular_Component_2023
2,Lysosome (GO:0005764),0.000561923802834256,2.972425621742859,22.24606227238147,SZT2;EPDR1;ABCB9;GGA3;HGS;NEU1;GNB1;TMBIM1;SDC1;IDS;LRRC8A;RFFL;TECPR1;TXNDC5,0.029248120302654168,0,0,25,neg,GO_Cellular_Component_2023
3,Bounding Membrane Of Organelle (GO:0098588),0.0005888883282413591,2.4930939226519335,18.541822580090734,BBS1;ARF1;SLC2A1;ADCY3;SLC39A13;AP2A1;PCSK7;RHOA;CHERP;TPST2;RGP1;F8;GGA3;IRAK1;GORASP1;STAB1;TMBIM1;RFFL;GOLGA7,0.029248120302654168,0,0,25,neg,GO_Cellular_Component_2023
