rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,AGE-RAGE signaling pathway in diabetic complications,0.018073322130463105,4.188775510204081,16.81088959163861,CCND1;COL4A3;PIM1;CCL2,0.8229289373954655,0,0,99,neg,KEGG_2021_Human
2,Hedgehog signaling pathway,0.018523163468073006,5.6738818120869645,22.631601044641528,CCND1;PTCH2;ARRB2,0.8229289373954655,0,0,99,neg,KEGG_2021_Human
3,Viral myocarditis,0.02221560398244669,5.2746460058776385,20.080368230600833,CCND1;CAV1;MYH7,0.8229289373954655,0,0,99,neg,KEGG_2021_Human
