rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Herpes simplex virus 1 infection,0.0015693656524028235,2.7685649705055404,17.87685597690109,ZNF441;ZNF782;ZNF682;ZNF284;ZNF140;ZNF184;ZFP69B;ZNF708;ZNF37A;HLA-DQA2;ZNF597;NECTIN2;ZFP28,0.26522279525607717,0,0,229,neg,KEGG_2021_Human
2,Arachidonic acid metabolism,0.023196801380475852,5.183441274286714,19.50912983009035,PLA2G4C;GGT1;PTGDS,0.8786380476922703,0,0,229,neg,KEGG_2021_Human
3,Insulin secretion,0.05514889117814504,3.6175769066112164,10.482720030479646,KCNMA1;KCNMB4;TRPM4,0.8786380476922703,0,0,229,neg,KEGG_2021_Human
